x0,x1,time,det_fi,log_det,sensitivity_y
"tf.Tensor(89.97314674145794, shape=(), dtype=float64)","tf.Tensor(588.7011696639239, shape=(), dtype=float64)",0.189,"tf.Tensor(1166147712618.709, shape=(), dtype=float64)","tf.Tensor(172432062271.91345, shape=(), dtype=float64)","tf.Tensor(-27.78472687903965, shape=(), dtype=float64)","tf.Tensor([[111.56268581 -15.27744272  -5.80649452 -18.39444555]], shape=(1, 4), dtype=float64)"
"tf.Tensor(90.56184791112186, shape=(), dtype=float64)","tf.Tensor(575.7948575073942, shape=(), dtype=float64)",0.19,"tf.Tensor(1366850653674.1812, shape=(), dtype=float64)","tf.Tensor(200702941055.47217, shape=(), dtype=float64)","tf.Tensor(-27.94353041654926, shape=(), dtype=float64)","tf.Tensor([[112.30959974 -15.64804183  -6.0048483  -18.66020545]], shape=(1, 4), dtype=float64)"
"tf.Tensor(91.13764276862925, shape=(), dtype=float64)","tf.Tensor(562.7979162609417, shape=(), dtype=float64)",0.191,"tf.Tensor(1600183384793.5535, shape=(), dtype=float64)","tf.Tensor(233332731119.3723, shape=(), dtype=float64)","tf.Tensor(-28.1011393541024, shape=(), dtype=float64)","tf.Tensor([[113.04307888 -16.02399578  -6.20397165 -18.92568227]], shape=(1, 4), dtype=float64)"
"tf.Tensor(91.7004406848902, shape=(), dtype=float64)","tf.Tensor(549.7207933789829, shape=(), dtype=float64)",0.192,"tf.Tensor(1871133079232.77, shape=(), dtype=float64)","tf.Tensor(270949694439.21655, shape=(), dtype=float64)","tf.Tensor(-28.257565288020185, shape=(), dtype=float64)","tf.Tensor([[113.76302017 -16.40529887  -6.40384228 -19.1907916 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(92.25016147826918, shape=(), dtype=float64)","tf.Tensor(536.5739816040447, shape=(), dtype=float64)",0.193,"tf.Tensor(2185399162384.6348, shape=(), dtype=float64)","tf.Tensor(314266083151.86475, shape=(), dtype=float64)","tf.Tensor(-28.412819610805155, shape=(), dtype=float64)","tf.Tensor([[114.46933112 -16.79194369  -6.60443797 -19.45544908]], shape=(1, 4), dtype=float64)"
"tf.Tensor(92.78673545987323, shape=(), dtype=float64)","tf.Tensor(523.3680089936931, shape=(), dtype=float64)",0.194,"tf.Tensor(2549487605282.2866, shape=(), dtype=float64)","tf.Tensor(364088442897.65186, shape=(), dtype=float64)","tf.Tensor(-28.56691351580293, shape=(), dtype=float64)","tf.Tensor([[115.16192982 -17.18392115  -6.80573652 -19.71957046]], shape=(1, 4), dtype=float64)"
"tf.Tensor(93.31010346886693, shape=(), dtype=float64)","tf.Tensor(510.1134289140103, shape=(), dtype=float64)",0.195,"tf.Tensor(2970816663243.2363, shape=(), dtype=float64)","tf.Tensor(421329057960.9497, shape=(), dtype=float64)","tf.Tensor(-28.719858001734586, shape=(), dtype=float64)","tf.Tensor([[115.84074502 -17.58122043  -7.00771576 -19.98307165]], shape=(1, 4), dtype=float64)"
"tf.Tensor(93.82021689778094, shape=(), dtype=float64)","tf.Tensor(496.82081000945334, shape=(), dtype=float64)",0.196,"tf.Tensor(3457835312894.033, shape=(), dtype=float64)","tf.Tensor(487018649650.7969, shape=(), dtype=float64)","tf.Tensor(-28.871663877097195, shape=(), dtype=float64)","tf.Tensor([[116.50571613 -17.98382907  -7.21035357 -20.24586877]], shape=(1, 4), dtype=float64)"
"tf.Tensor(94.31703770779039, shape=(), dtype=float64)","tf.Tensor(483.50072615895175, shape=(), dtype=float64)",0.197,"tf.Tensor(4020155761482.7314, shape=(), dtype=float64)","tf.Tensor(562320448588.6982, shape=(), dtype=float64)","tf.Tensor(-29.02234176444634, shape=(), dtype=float64)","tf.Tensor([[117.15679323 -18.39173286  -7.41362786 -20.5078782 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(94.80053843394934, shape=(), dtype=float64)","tf.Tensor(470.16374642811206, shape=(), dtype=float64)",0.198,"tf.Tensor(4668701532673.845, shape=(), dtype=float64)","tf.Tensor(648545771191.1133, shape=(), dtype=float64)","tf.Tensor(-29.171902104552522, shape=(), dtype=float64)","tf.Tensor([[117.79393708 -18.80491594  -7.61751659 -20.76901668]], shape=(1, 4), dtype=float64)"
"tf.Tensor(95.27070218037746, shape=(), dtype=float64)","tf.Tensor(456.82042502740427, shape=(), dtype=float64)",0.199,"tf.Tensor(5415872773738.781, shape=(), dtype=float64)","tf.Tensor(747171241064.9365, shape=(), dtype=float64)","tf.Tensor(-29.320355160446283, shape=(), dtype=float64)","tf.Tensor([[118.41711914 -19.22336077  -7.82199774 -21.0292013 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(95.72752260540486, shape=(), dtype=float64)","tf.Tensor(443.48129128619735, shape=(), dtype=float64)",0.2,"tf.Tensor(6275730580575.97, shape=(), dtype=float64)","tf.Tensor(859857806837.1885, shape=(), dtype=float64)","tf.Tensor(-29.4677110213527, shape=(), dtype=float64)","tf.Tensor([[119.02632153 -19.64704813  -8.02704937 -21.28834962]], shape=(1, 4), dtype=float64)"
"tf.Tensor(96.17100389669106, shape=(), dtype=float64)","tf.Tensor(430.1568396524965, shape=(), dtype=float64)",0.201,"tf.Tensor(7264202300030.176, shape=(), dtype=float64)","tf.Tensor(988471719454.206, shape=(), dtype=float64)","tf.Tensor(-29.613979606513503, shape=(), dtype=float64)","tf.Tensor([[119.62153699 -20.07595714  -8.23264957 -21.54637968]], shape=(1, 4), dtype=float64)"
"tf.Tensor(96.60116073634356, shape=(), dtype=float64)","tf.Tensor(416.8575197282088, shape=(), dtype=float64)",0.202,"tf.Tensor(8399309944258.436, shape=(), dtype=float64)","tf.Tensor(1135107644228.2598, shape=(), dtype=float64)","tf.Tensor(-29.75917066891032, shape=(), dtype=float64)","tf.Tensor([[120.2027689  -20.51006527  -8.43877646 -21.80321006]], shape=(1, 4), dtype=float64)"
"tf.Tensor(97.01801825607177, shape=(), dtype=float64)","tf.Tensor(403.5937263497296, shape=(), dtype=float64)",0.203,"tf.Tensor(9701424039731.121, shape=(), dtype=float64)","tf.Tensor(1302114095472.6855, shape=(), dtype=float64)","tf.Tensor(-29.903293798882316, shape=(), dtype=float64)","tf.Tensor([[120.77003118 -20.94934836  -8.64540824 -22.05875996]], shape=(1, 4), dtype=float64)"
"tf.Tensor(97.4216119824215, shape=(), dtype=float64)","tf.Tensor(390.3757897235969, shape=(), dtype=float64)",0.20400000000000001,"tf.Tensor(11193545434920.658, shape=(), dtype=float64)","tf.Tensor(1492121395189.537, shape=(), dtype=float64)","tf.Tensor(-30.04635842765115, shape=(), dtype=float64)","tf.Tensor([[121.32334828 -21.39378061  -8.85252314 -22.31294922]], shape=(1, 4), dtype=float64)"
"tf.Tensor(97.81198777214509, shape=(), dtype=float64)","tf.Tensor(377.2139656269069, shape=(), dtype=float64)",0.20500000000000002,"tf.Tensor(12901617805970.725, shape=(), dtype=float64)","tf.Tensor(1708072371050.0664, shape=(), dtype=float64)","tf.Tensor(-30.188373830748393, shape=(), dtype=float64)","tf.Tensor([[121.86275507 -21.84333461  -9.06009947 -22.56569841]], shape=(1, 4), dtype=float64)"
"tf.Tensor(98.189201737772, shape=(), dtype=float64)","tf.Tensor(364.11842568211995, shape=(), dtype=float64)",0.20600000000000002,"tf.Tensor(14854873829742.549, shape=(), dtype=float64)","tf.Tensor(1953256023771.8242, shape=(), dtype=float64)","tf.Tensor(-30.329349131353165, shape=(), dtype=float64)","tf.Tensor([[122.38829681 -22.29798133  -9.26811557 -22.81692885]], shape=(1, 4), dtype=float64)"
"tf.Tensor(98.55332016345412, shape=(), dtype=float64)","tf.Tensor(351.09924771581336, shape=(), dtype=float64)",0.20700000000000002,"tf.Tensor(17086218238886.861, shape=(), dtype=float64)","tf.Tensor(2231344409144.3125, shape=(), dtype=float64)","tf.Tensor(-30.469293303541804, shape=(), dtype=float64)","tf.Tensor([[122.90002904 -22.75769019  -9.47654985 -23.06656266]], shape=(1, 4), dtype=float64)"
"tf.Tensor(98.90441941116993, shape=(), dtype=float64)","tf.Tensor(338.16640621085344, shape=(), dtype=float64)",0.20800000000000002,"tf.Tensor(19632651234775.74, shape=(), dtype=float64)","tf.Tensor(2546432995888.877, shape=(), dtype=float64)","tf.Tensor(-30.60821517545245, shape=(), dtype=float64)","tf.Tensor([[123.3980175  -23.22242902  -9.68538078 -23.31452284]], shape=(1, 4), dtype=float64)"
"tf.Tensor(99.24258581738079, shape=(), dtype=float64)","tf.Tensor(325.3297628613692, shape=(), dtype=float64)",0.209,"tf.Tensor(22535736011796.04, shape=(), dtype=float64)","tf.Tensor(2903084777020.301, shape=(), dtype=float64)","tf.Tensor(-30.74612343236745, shape=(), dtype=float64)","tf.Tensor([[123.88233802 -23.69216409  -9.89458689 -23.5607333 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(99.56791558024216, shape=(), dtype=float64)","tf.Tensor(312.5990572398065, shape=(), dtype=float64)",0.21,"tf.Tensor(25842114441185.145, shape=(), dtype=float64)","tf.Tensor(3306378429389.1055, shape=(), dtype=float64)","tf.Tensor(-30.883026619714443, shape=(), dtype=float64)","tf.Tensor([[124.35307639 -24.16686016 -10.10414676 -23.80511892]], shape=(1, 4), dtype=float64)"
"tf.Tensor(99.88051463748197, shape=(), dtype=float64)","tf.Tensor(299.98389758523257, shape=(), dtype=float64)",0.211,"tf.Tensor(29604075275063.855, shape=(), dtype=float64)","tf.Tensor(3761960833878.711, shape=(), dtype=float64)","tf.Tensor(-31.018933145993405, shape=(), dtype=float64)","tf.Tensor([[124.8103283  -24.64648045 -10.31403906 -24.04760556]], shape=(1, 4), dtype=float64)"
"tf.Tensor(100.1804985350672, shape=(), dtype=float64)","tf.Tensor(287.4937517219408, shape=(), dtype=float64)",0.212,"tf.Tensor(33880179561501.613, shape=(), dtype=float64)","tf.Tensor(4276104286437.758, shape=(), dtype=float64)","tf.Tensor(-31.153851285624615, shape=(), dtype=float64)","tf.Tensor([[125.25419911 -25.13098672 -10.5242425  -24.28812018]], shape=(1, 4), dtype=float64)"
"tf.Tensor(100.46799228678914, shape=(), dtype=float64)","tf.Tensor(275.13793811727646, shape=(), dtype=float64)",0.213,"tf.Tensor(38735948310923.99, shape=(), dtype=float64)","tf.Tensor(4855768749422.379, shape=(), dtype=float64)","tf.Tensor(-31.287789181729618, shape=(), dtype=float64)","tf.Tensor([[125.68480382 -25.62033923 -10.73473588 -24.52659081]], shape=(1, 4), dtype=float64)"
"tf.Tensor(100.74313022490642, shape=(), dtype=float64)","tf.Tensor(262.9256170874687, shape=(), dtype=float64)",0.214,"tf.Tensor(44244617821778.0, shape=(), dtype=float64)","tf.Tensor(5508669510854.008, shape=(), dtype=float64)","tf.Tensor(-31.42075484883856, shape=(), dtype=float64)","tf.Tensor([[126.10226684 -26.11449679 -10.94549806 -24.76294666]], shape=(1, 4), dtype=float64)"
"tf.Tensor(101.0060558419939, shape=(), dtype=float64)","tf.Tensor(250.86578216010548, shape=(), dtype=float64)",0.215,"tf.Tensor(50487968461118.66, shape=(), dtype=float64)","tf.Tensor(6243350639340.656, shape=(), dtype=float64)","tf.Tensor(-31.55275617552955, shape=(), dtype=float64)","tf.Tensor([[126.50672185 -26.61341679 -11.15650797 -24.99711809]], shape=(1, 4), dtype=float64)"
"tf.Tensor(101.256921624154, shape=(), dtype=float64)","tf.Tensor(238.96725160173636, shape=(), dtype=float64)",0.216,"tf.Tensor(57557233103101.15, shape=(), dtype=float64)","tf.Tensor(7069264641982.492, shape=(), dtype=float64)","tf.Tensor(-31.683800927006036, shape=(), dtype=float64)","tf.Tensor([[126.89831167 -27.11705524 -11.36774462 -25.22903674]], shape=(1, 4), dtype=float64)"
"tf.Tensor(101.49588887575574, shape=(), dtype=float64)","tf.Tensor(227.23866011892352, shape=(), dtype=float64)",0.217,"tf.Tensor(65554091854923.79, shape=(), dtype=float64)","tf.Tensor(7996858751822.641, shape=(), dtype=float64)","tf.Tensor(-31.813896747606073, shape=(), dtype=float64)","tf.Tensor([[127.27718804 -27.62536673 -11.57918708 -25.45863552]], shape=(1, 4), dtype=float64)"
"tf.Tensor(101.72312753587467, shape=(), dtype=float64)","tf.Tensor(215.68845074089063, shape=(), dtype=float64)",0.218,"tf.Tensor(74591760147717.31, shape=(), dtype=float64)","tf.Tensor(9037668292793.523, shape=(), dtype=float64)","tf.Tensor(-31.943051163253845, shape=(), dtype=float64)","tf.Tensor([[127.64351146 -28.13830453 -11.79081451 -25.68584862]], shape=(1, 4), dtype=float64)"
"tf.Tensor(101.93881598661555, shape=(), dtype=float64)","tf.Tensor(204.32486689174092, shape=(), dtype=float64)",0.219,"tf.Tensor(84796177736629.6, shape=(), dtype=float64)","tf.Tensor(10204417588912.281, shape=(), dtype=float64)","tf.Tensor(-32.07127158385005, shape=(), dtype=float64)","tf.Tensor([[127.997451   -28.65582057 -12.00260615 -25.91061165]], shape=(1, 4), dtype=float64)"
"tf.Tensor(102.14314085350729, shape=(), dtype=float64)","tf.Tensor(193.1559446600277, shape=(), dtype=float64)",0.22,"tf.Tensor(96307306642144.25, shape=(), dtype=float64)","tf.Tensor(11511128905514.656, shape=(), dtype=float64)","tf.Tensor(-32.19856530560456, shape=(), dtype=float64)","tf.Tensor([[128.33918409 -29.17786549 -12.21454131 -26.13286157]], shape=(1, 4), dtype=float64)"
"tf.Tensor(102.33629679816733, shape=(), dtype=float64)","tf.Tensor(182.18950527326697, shape=(), dtype=float64)",0.221,"tf.Tensor(109280546572105.5, shape=(), dtype=float64)","tf.Tensor(12973239929961.25, shape=(), dtype=float64)","tf.Tensor(-32.324939513313424, shape=(), dtype=float64)","tf.Tensor([[128.6688963  -29.70438865 -12.42659938 -26.35253679]], shape=(1, 4), dtype=float64)"
"tf.Tensor(102.5184863034406, shape=(), dtype=float64)","tf.Tensor(171.4331477847791, shape=(), dtype=float64)",0.222,"tf.Tensor(123888276891113.94, shape=(), dtype=float64)","tf.Tensor(14607730319008.438, shape=(), dtype=float64)","tf.Tensor(-32.45040128258199, shape=(), dtype=float64)","tf.Tensor([[128.98678117 -30.23533817 -12.63875985 -26.5695772 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(102.68991945122538, shape=(), dtype=float64)","tf.Tensor(160.89424198003707, shape=(), dtype=float64)",0.223,"tf.Tensor(140321534750373.81, shape=(), dtype=float64)","tf.Tensor(16433257859259.875, shape=(), dtype=float64)","tf.Tensor(-32.57495758199527, shape=(), dtype=float64)","tf.Tensor([[129.29303996 -30.77066098 -12.85100227 -26.78392418]], shape=(1, 4), dtype=float64)"
"tf.Tensor(102.85081369320541, shape=(), dtype=float64)","tf.Tensor(150.579921509483, shape=(), dtype=float64)",0.224,"tf.Tensor(158791839556550.2, shape=(), dtype=float64)","tf.Tensor(18470304806176.375, shape=(), dtype=float64)","tf.Tensor(-32.69861527523823, shape=(), dtype=float64)","tf.Tensor([[129.58788139 -31.3103028  -13.0633063  -26.99552066]], shape=(1, 4), dtype=float64)"
"tf.Tensor(103.0013936147149, shape=(), dtype=float64)","tf.Tensor(140.49707725455056, shape=(), dtype=float64)",0.225,"tf.Tensor(179533174540990.12, shape=(), dtype=float64)","tf.Tensor(20741334984439.938, shape=(), dtype=float64)","tf.Tensor(-32.821381123164784, shape=(), dtype=float64)","tf.Tensor([[129.87152148 -31.85420822 -13.27565166 -27.20431112]], shape=(1, 4), dtype=float64)"
"tf.Tensor(103.14189069196945, shape=(), dtype=float64)","tf.Tensor(130.65235093340112, shape=(), dtype=float64)",0.226,"tf.Tensor(202804136792503.22, shape=(), dtype=float64)","tf.Tensor(23270962251513.094, shape=(), dtype=float64)","tf.Tensor(-32.943261785822656, shape=(), dtype=float64)","tf.Tensor([[130.14418323 -32.40232069 -13.48801818 -27.41024166]], shape=(1, 4), dtype=float64)"
"tf.Tensor(103.27254304290285, shape=(), dtype=float64)","tf.Tensor(121.05212895264563, shape=(), dtype=float64)",0.227,"tf.Tensor(228890267731856.06, shape=(), dtype=float64)","tf.Tensor(26086130939352.844, shape=(), dtype=float64)","tf.Tensor(-33.06426382442903, shape=(), dtype=float64)","tf.Tensor([[130.40609643 -32.9545826  -13.70038579 -27.61326   ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(103.3935951718555, shape=(), dtype=float64)","tf.Tensor(111.70253651108057, shape=(), dtype=float64)",0.228,"tf.Tensor(258106576639431.84, shape=(), dtype=float64)","tf.Tensor(29216308907575.78, shape=(), dtype=float64)","tf.Tensor(-33.184393703302646, shape=(), dtype=float64)","tf.Tensor([[130.65749735 -33.51093528 -13.91273447 -27.81331551]], shape=(1, 4), dtype=float64)"
"tf.Tensor(103.50529770836657, shape=(), dtype=float64)","tf.Tensor(102.60943196121889, shape=(), dtype=float64)",0.229,"tf.Tensor(290800270492024.9, shape=(), dtype=float64)","tf.Tensor(32693693852593.03, shape=(), dtype=float64)","tf.Tensor(-33.30365779175263, shape=(), dtype=float64)","tf.Tensor([[130.89862853 -34.07131901 -14.12504434 -28.01035925]], shape=(1, 4), dtype=float64)"
"tf.Tensor(103.60790714032778, shape=(), dtype=float64)","tf.Tensor(93.7784014341419, shape=(), dtype=float64)",0.23,"tf.Tensor(327353704022041.7, shape=(), dtype=float64)","tf.Tensor(36553433530016.81, shape=(), dtype=float64)","tf.Tensor(-33.42206236592512, shape=(), dtype=float64)","tf.Tensor([[131.12973849 -34.63567313 -14.33729559 -28.20434398]], shape=(1, 4), dtype=float64)"
"tf.Tensor(103.70168554176192, shape=(), dtype=float64)","tf.Tensor(85.21475373293856, shape=(), dtype=float64)",0.231,"tf.Tensor(368187564579616.25, shape=(), dtype=float64)","tf.Tensor(40833860557574.56, shape=(), dtype=float64)","tf.Tensor(-33.53961361060916, shape=(), dtype=float64)","tf.Tensor([[131.35108146 -35.203936   -14.5494685  -28.3952242 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(103.78690029549486, shape=(), dtype=float64)","tf.Tensor(76.92351549973385, shape=(), dtype=float64)",0.232,"tf.Tensor(413764307053519.0, shape=(), dtype=float64)","tf.Tensor(45576742473902.75, shape=(), dtype=float64)","tf.Tensor(-33.656317621003296, shape=(), dtype=float64)","tf.Tensor([[131.5629171  -35.77604507 -14.76154347 -28.58295615]], shape=(1, 4), dtype=float64)"
"tf.Tensor(103.86382381099459, shape=(), dtype=float64)","tf.Tensor(68.909426661038, shape=(), dtype=float64)",0.233,"tf.Tensor(464591854787595.6, shape=(), dtype=float64)","tf.Tensor(50827547734076.625, shape=(), dtype=float64)","tf.Tensor(-33.772180404444356, shape=(), dtype=float64)","tf.Tensor([[131.76551021 -36.3519369  -14.97350098 -28.76749782]], shape=(1, 4), dtype=float64)"
"tf.Tensor(103.93273323765563, shape=(), dtype=float64)","tf.Tensor(61.17693615587387, shape=(), dtype=float64)",0.234,"tf.Tensor(521227583112897.4, shape=(), dtype=float64)","tf.Tensor(56635728325301.75, shape=(), dtype=float64)","tf.Tensor(-33.88720788209835, shape=(), dtype=float64)","tf.Tensor([[131.95913048 -36.93154722 -15.18532162 -28.94880903]], shape=(1, 4), dtype=float64)"
"tf.Tensor(103.9939101738115, shape=(), dtype=float64)","tf.Tensor(53.730197950860905, shape=(), dtype=float64)",0.23500000000000001,"tf.Tensor(584282602800700.2, shape=(), dtype=float64)","tf.Tensor(63055019687802.875, shape=(), dtype=float64)","tf.Tensor(-34.00140589061593, shape=(), dtype=float64)","tf.Tensor([[132.14405215 -37.51481093 -15.39698609 -29.12685137]], shape=(1, 4), dtype=float64)"
"tf.Tensor(104.04764037176236, shape=(), dtype=float64)","tf.Tensor(46.5730673461511, shape=(), dtype=float64)",0.23600000000000002,"tf.Tensor(654426361423050.0, shape=(), dtype=float64)","tf.Tensor(70143758622349.75, shape=(), dtype=float64)","tf.Tensor(-34.114780183753915, shape=(), dtype=float64)","tf.Tensor([[132.32055374 -38.10166218 -15.60847516 -29.30158825]], shape=(1, 4), dtype=float64)"
"tf.Tensor(104.0942134391085, shape=(), dtype=float64)","tf.Tensor(39.70909757582551, shape=(), dtype=float64)",0.23700000000000002,"tf.Tensor(732391581281137.8, shape=(), dtype=float64)","tf.Tensor(77965219858087.75, shape=(), dtype=float64)","tf.Tensor(-34.227336433962044, shape=(), dtype=float64)","tf.Tensor([[132.48891778 -38.69203437 -15.81976975 -29.47298494]], shape=(1, 4), dtype=float64)"
"tf.Tensor(104.13392253668432, shape=(), dtype=float64)","tf.Tensor(33.14153670606959, shape=(), dtype=float64)",0.23800000000000002,"tf.Tensor(818979553229312.8, shape=(), dtype=float64)","tf.Tensor(86587971948175.0, shape=(), dtype=float64)","tf.Tensor(-34.339080233938, shape=(), dtype=float64)","tf.Tensor([[132.64943043 -39.28586019 -16.03085084 -29.64100852]], shape=(1, 4), dtype=float64)"
"tf.Tensor(104.16706407339039, shape=(), dtype=float64)","tf.Tensor(26.87332483415174, shape=(), dtype=float64)",0.23900000000000002,"tf.Tensor(915065806372158.0, shape=(), dtype=float64)","tf.Tensor(96086253142845.25, shape=(), dtype=float64)","tf.Tensor(-34.4500170981504, shape=(), dtype=float64)","tf.Tensor([[132.80238126 -39.88307168 -16.24169956 -29.80562793]], shape=(1, 4), dtype=float64)"
"tf.Tensor(104.19393739822455, shape=(), dtype=float64)","tf.Tensor(20.90709159093307, shape=(), dtype=float64)",0.24,"tf.Tensor(1021606174246579.0, shape=(), dtype=float64)","tf.Tensor(106540367874421.0, shape=(), dtype=float64)","tf.Tensor(-34.56015246433122, shape=(), dtype=float64)","tf.Tensor([[132.9480629  -40.48360025 -16.45229711 -29.96681399]], shape=(1, 4), dtype=float64)"
"tf.Tensor(104.21484448981548, shape=(), dtype=float64)","tf.Tensor(15.245153949336697, shape=(), dtype=float64)",0.241,"tf.Tensor(1139643278712787.2, shape=(), dtype=float64)","tf.Tensor(118037104466208.25, shape=(), dtype=float64)","tf.Tensor(-34.66949169493964, shape=(), dtype=float64)","tf.Tensor([[133.08677071 -41.08737673 -16.66262484 -30.12453937]], shape=(1, 4), dtype=float64)"
"tf.Tensor(104.23008964376481, shape=(), dtype=float64)","tf.Tensor(9.889514340903556, shape=(), dtype=float64)",0.242,"tf.Tensor(1270313453358854.8, shape=(), dtype=float64)","tf.Tensor(130670174646067.5, shape=(), dtype=float64)","tf.Tensor(-34.77804007859609, shape=(), dtype=float64)","tf.Tensor([[133.21880253 -41.69433139 -16.87266416 -30.2787786 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(104.23997915810571, shape=(), dtype=float64)","tf.Tensor(4.841859082257464, shape=(), dtype=float64)",0.243,"tf.Tensor(1414854128778190.8, shape=(), dtype=float64)","tf.Tensor(144540675419336.0, shape=(), dtype=float64)","tf.Tensor(-34.88580283148914, shape=(), dtype=float64)","tf.Tensor([[133.34445829 -42.30439399 -17.08239664 -30.42950813]], shape=(1, 4), dtype=float64)"
"tf.Tensor(104.24482101718797, shape=(), dtype=float64)","tf.Tensor(0.10355711299691972, shape=(), dtype=float64)",0.244,"tf.Tensor(1574611702591688.0, shape=(), dtype=float64)","tf.Tensor(159757573813497.25, shape=(), dtype=float64)","tf.Tensor(-34.99278509875576, shape=(), dtype=float64)","tf.Tensor([[133.46403976 -42.91749381 -17.29180395 -30.57670623]], shape=(1, 4), dtype=float64)"
"tf.Tensor(104.24492457430097, shape=(), dtype=float64)","tf.Tensor(-2.5457944507450763, shape=(), dtype=float64)",0.245,"tf.Tensor(1686279293530928.8, shape=(), dtype=float64)","tf.Tensor(111667590939240.75, shape=(), dtype=float64)","tf.Tensor(-35.06130089529721, shape=(), dtype=float64)","tf.Tensor([[133.04181934 -40.78530431 -16.56040935 -30.06052869]], shape=(1, 4), dtype=float64)"
"tf.Tensor(104.24237877985023, shape=(), dtype=float64)","tf.Tensor(-2.185570935912642, shape=(), dtype=float64)",0.246,"tf.Tensor(1763022256005497.8, shape=(), dtype=float64)","tf.Tensor(76742962474569.0, shape=(), dtype=float64)","tf.Tensor(-35.10580592218633, shape=(), dtype=float64)","tf.Tensor([[132.61663627 -38.6688472  -15.82856109 -29.5438725 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(104.24019320891432, shape=(), dtype=float64)","tf.Tensor(-1.534880160472048, shape=(), dtype=float64)",0.247,"tf.Tensor(1817830944060247.0, shape=(), dtype=float64)","tf.Tensor(54808688054749.25, shape=(), dtype=float64)","tf.Tensor(-35.13642039627626, shape=(), dtype=float64)","tf.Tensor([[132.18883457 -36.56824944 -15.09633014 -29.02679015]], shape=(1, 4), dtype=float64)"
"tf.Tensor(104.23865832875384, shape=(), dtype=float64)","tf.Tensor(-0.5939519641102426, shape=(), dtype=float64)",0.248,"tf.Tensor(1863499227298086.2, shape=(), dtype=float64)","tf.Tensor(45668283237839.25, shape=(), dtype=float64)","tf.Tensor(-35.161232420196896, shape=(), dtype=float64)","tf.Tensor([[131.75875842 -34.48363594 -14.36378716 -28.5093353 ]], shape=(1, 4), dtype=float64)"
"tf.Tensor(104.23806437678974, shape=(), dtype=float64)","tf.Tensor(0.6366683214705657, shape=(), dtype=float64)",0.249,"tf.Tensor(1912604609199825.2, shape=(), dtype=float64)","tf.Tensor(49105381901739.0, shape=(), dtype=float64)","tf.Tensor(-35.1872423777542, shape=(), dtype=float64)","tf.Tensor([[131.32675176 -32.4151296  -13.63100254 -27.99156275]], shape=(1, 4), dtype=float64)"
"tf.Tensor(104.23870104511121, shape=(), dtype=float64)","tf.Tensor(-2.329173609965747, shape=(), dtype=float64)",0.25,"tf.Tensor(1977441119779378.8, shape=(), dtype=float64)","tf.Tensor(64836510579553.5, shape=(), dtype=float64)","tf.Tensor(-35.22058004004711, shape=(), dtype=float64)","tf.Tensor([[130.89315805 -30.36285135 -12.90253163 -27.47352846]], shape=(1, 4), dtype=float64)"
"tf.Tensor(104.23637187150125, shape=(), dtype=float64)","tf.Tensor(-0.5011115545167732, shape=(), dtype=float64)",0.251,"tf.Tensor(2070066985634923.2, shape=(), dtype=float64)","tf.Tensor(92625865855544.5, shape=(), dtype=float64)","tf.Tensor(-35.26635736187449, shape=(), dtype=float64)","tf.Tensor([[130.45831988 -28.32692013 -12.17393798 -26.95526851]], shape=(1, 4), dtype=float64)"
"tf.Tensor(104.23587075994674, shape=(), dtype=float64)","tf.Tensor(1.6134458555115798, shape=(), dtype=float64)",0.252,"tf.Tensor(2202272596876794.2, shape=(), dtype=float64)","tf.Tensor(132205611241871.0, shape=(), dtype=float64)","tf.Tensor(-35.32826622067943, shape=(), dtype=float64)","tf.Tensor([[130.0225787  -26.30745253 -11.44529072 -26.43684126]], shape=(1, 4), dtype=float64)"
"tf.Tensor(104.23748420580225, shape=(), dtype=float64)","tf.Tensor(-0.4725968079674656, shape=(), dtype=float64)",0.253,"tf.Tensor(2385470989272984.0, shape=(), dtype=float64)","tf.Tensor(183198392396189.75, shape=(), dtype=float64)","tf.Tensor(-35.408172979533454, shape=(), dtype=float64)","tf.Tensor([[129.58627446 -24.30456322 -10.72114397 -25.91830616]], shape=(1, 4), dtype=float64)"
"tf.Tensor(104.23701160899428, shape=(), dtype=float64)","tf.Tensor(2.107157865864991, shape=(), dtype=float64)",0.254,"tf.Tensor(2445034907717786.5, shape=(), dtype=float64)","tf.Tensor(59563918444802.5, shape=(), dtype=float64)","tf.Tensor(-35.43283579492079, shape=(), dtype=float64)","tf.Tensor([[131.10851287 -31.31024315 -13.24820597 -27.72764205]], shape=(1, 4), dtype=float64)"
"tf.Tensor(104.23911876686014, shape=(), dtype=float64)","tf.Tensor(0.6057157826159913, shape=(), dtype=float64)",0.255,"tf.Tensor(2535431606663715.0, shape=(), dtype=float64)","tf.Tensor(90396698945928.5, shape=(), dtype=float64)","tf.Tensor(-35.46914027650035, shape=(), dtype=float64)","tf.Tensor([[132.6217125  -38.29072109 -15.76469689 -29.52609635]], shape=(1, 4), dtype=float64)"
