x0,x1,time,det_fi,log_det,sensitivity_y
"tf.Tensor(3.6277907098967583, shape=(), dtype=float64)","tf.Tensor(103.40739651483706, shape=(), dtype=float64)",0.182,"tf.Tensor(-1.843121127153844e+33, shape=(), dtype=float64)","tf.Tensor(-3.778431578931695e+32, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.83474640e+10 -1.36720898e+05 -1.42228938e+11 -1.27867682e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(3.7311981064115955, shape=(), dtype=float64)","tf.Tensor(105.22086815127527, shape=(), dtype=float64)",0.183,"tf.Tensor(-1.9795616528549913e+33, shape=(), dtype=float64)","tf.Tensor(-1.3644052570114723e+32, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.84253255e+10 -1.37301111e+05 -1.42832518e+11 -1.28410316e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(3.836418974562871, shape=(), dtype=float64)","tf.Tensor(107.042952129076, shape=(), dtype=float64)",0.184,"tf.Tensor(-1.8431319218593835e+33, shape=(), dtype=float64)","tf.Tensor(1.364297309956078e+32, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.85010963e+10 -1.37865745e+05 -1.43419891e+11 -1.28938381e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(3.943461926691947, shape=(), dtype=float64)","tf.Tensor(108.87343752785551, shape=(), dtype=float64)",0.185,"tf.Tensor(-2.105424904195886e+33, shape=(), dtype=float64)","tf.Tensor(-2.6229298233650257e+32, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.85747790e+10 -1.38414818e+05 -1.43991077e+11 -1.29451892e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(4.052335364219802, shape=(), dtype=float64)","tf.Tensor(110.71211360187729, shape=(), dtype=float64)",0.186,"tf.Tensor(-1.9986121809240008e+33, shape=(), dtype=float64)","tf.Tensor(1.068127232718852e+32, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.86463761e+10 -1.38948351e+05 -1.44546095e+11 -1.29950869e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(4.16304747782168, shape=(), dtype=float64)","tf.Tensor(112.55876979908872, shape=(), dtype=float64)",0.187,"tf.Tensor(-3.263470092347317e+33, shape=(), dtype=float64)","tf.Tensor(-1.264857911423316e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.87158904e+10 -1.39466364e+05 -1.45084968e+11 -1.30435330e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(4.275606247620768, shape=(), dtype=float64)","tf.Tensor(114.41319578005245, shape=(), dtype=float64)",0.188,"tf.Tensor(-2.056132537252658e+33, shape=(), dtype=float64)","tf.Tensor(1.2073375550946589e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.87833250e+10 -1.39968879e+05 -1.45607719e+11 -1.30905297e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(4.390019443400821, shape=(), dtype=float64)","tf.Tensor(116.27518143677095, shape=(), dtype=float64)",0.189,"tf.Tensor(-1.9350132006610698e+33, shape=(), dtype=float64)","tf.Tensor(1.2111933659158805e+32, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.88486829e+10 -1.40455920e+05 -1.46114371e+11 -1.31360792e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(4.506294624837592, shape=(), dtype=float64)","tf.Tensor(118.1445169114033, shape=(), dtype=float64)",0.19,"tf.Tensor(-1.7371670694621365e+33, shape=(), dtype=float64)","tf.Tensor(1.978461311989333e+32, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.89119676e+10 -1.40927512e+05 -1.46604952e+11 -1.31801837e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(4.624439141748995, shape=(), dtype=float64)","tf.Tensor(120.02099261487258, shape=(), dtype=float64)",0.191,"tf.Tensor(-2.887643017464283e+33, shape=(), dtype=float64)","tf.Tensor(-1.1504759480021465e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.89731826e+10 -1.41383682e+05 -1.47079489e+11 -1.32228458e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(4.744460134363868, shape=(), dtype=float64)","tf.Tensor(121.90439924536297, shape=(), dtype=float64)",0.192,"tf.Tensor(-3.7636162264388524e+33, shape=(), dtype=float64)","tf.Tensor(-8.759732089745694e+32, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.90323316e+10 -1.41824456e+05 -1.47538010e+11 -1.32640681e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(4.8663645336092305, shape=(), dtype=float64)","tf.Tensor(123.794527806705, shape=(), dtype=float64)",0.193,"tf.Tensor(-5.521587398698492e+33, shape=(), dtype=float64)","tf.Tensor(-1.7579711722596394e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.90894184e+10 -1.42249864e+05 -1.47980545e+11 -1.33038532e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(4.990159061415936, shape=(), dtype=float64)","tf.Tensor(125.69116962664799, shape=(), dtype=float64)",0.194,"tf.Tensor(-5.693420829764865e+33, shape=(), dtype=float64)","tf.Tensor(-1.718334310663732e+32, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.91444472e+10 -1.42659937e+05 -1.48407126e+11 -1.33422041e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(5.115850231042583, shape=(), dtype=float64)","tf.Tensor(127.59411637501827, shape=(), dtype=float64)",0.195,"tf.Tensor(-8.000864137245862e+33, shape=(), dtype=float64)","tf.Tensor(-2.3074433074809972e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.91974222e+10 -1.43054706e+05 -1.48817787e+11 -1.33791236e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(5.243444347417602, shape=(), dtype=float64)","tf.Tensor(129.50316008176222, shape=(), dtype=float64)",0.196,"tf.Tensor(-8.950695237111201e+33, shape=(), dtype=float64)","tf.Tensor(-9.498310998653386e+32, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.92483478e+10 -1.43434203e+05 -1.49212560e+11 -1.34146148e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(5.372947507499363, shape=(), dtype=float64)","tf.Tensor(131.41809315487262, shape=(), dtype=float64)",0.197,"tf.Tensor(-1.5034135084752476e+34, shape=(), dtype=float64)","tf.Tensor(-6.083439847641275e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.92972286e+10 -1.43798463e+05 -1.49591482e+11 -1.34486809e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(5.504365600654236, shape=(), dtype=float64)","tf.Tensor(133.33870839819764, shape=(), dtype=float64)",0.198,"tf.Tensor(-1.538065672767262e+34, shape=(), dtype=float64)","tf.Tensor(-3.465216429201451e+32, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.93440693e+10 -1.44147522e+05 -1.49954590e+11 -1.34813253e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(5.637704309052434, shape=(), dtype=float64)","tf.Tensor(135.26479902913078, shape=(), dtype=float64)",0.199,"tf.Tensor(-1.2034678818478179e+34, shape=(), dtype=float64)","tf.Tensor(3.345977909194442e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.93888749e+10 -1.44481416e+05 -1.50301922e+11 -1.35125513e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(5.772969108081565, shape=(), dtype=float64)","tf.Tensor(137.19615869618113, shape=(), dtype=float64)",0.2,"tf.Tensor(-1.7744511119377098e+34, shape=(), dtype=float64)","tf.Tensor(-5.70983230089892e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.94316505e+10 -1.44800183e+05 -1.50633517e+11 -1.35423626e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(5.910165266777746, shape=(), dtype=float64)","tf.Tensor(139.13258149642252, shape=(), dtype=float64)",0.201,"tf.Tensor(-1.282645352677869e+34, shape=(), dtype=float64)","tf.Tensor(4.918057592598409e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.94724013e+10 -1.45103863e+05 -1.50949416e+11 -1.35707628e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(6.049297848274168, shape=(), dtype=float64)","tf.Tensor(141.0738619928206, shape=(), dtype=float64)",0.202,"tf.Tensor(-6.66775711100392e+33, shape=(), dtype=float64)","tf.Tensor(6.158696415774769e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.95111328e+10 -1.45392496e+05 -1.51249661e+11 -1.35977557e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(6.190371710266989, shape=(), dtype=float64)","tf.Tensor(143.0197952314368, shape=(), dtype=float64)",0.203,"tf.Tensor(-1.3270961714125665e+33, shape=(), dtype=float64)","tf.Tensor(5.340660939591354e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.95478506e+10 -1.45666123e+05 -1.51534296e+11 -1.36233451e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(6.333391505498426, shape=(), dtype=float64)","tf.Tensor(144.97017675850796, shape=(), dtype=float64)",0.20400000000000001,"tf.Tensor(4.444366665054417e+32, shape=(), dtype=float64)","tf.Tensor(1.7715328379180083e+33, shape=(), dtype=float64)","tf.Tensor(-75.17436035207129, shape=(), dtype=float64)","tf.Tensor([[ 1.95825604e+10 -1.45924788e+05 -1.51803365e+11 -1.36475352e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(6.478361682256934, shape=(), dtype=float64)","tf.Tensor(146.92480263740086, shape=(), dtype=float64)",0.20500000000000002,"tf.Tensor(-5.526336383453947e+33, shape=(), dtype=float64)","tf.Tensor(-5.970773049959388e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.96152681e+10 -1.46168534e+05 -1.52056914e+11 -1.36703300e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(6.625286484894335, shape=(), dtype=float64)","tf.Tensor(148.8834694654404, shape=(), dtype=float64)",0.20600000000000002,"tf.Tensor(-1.1153799470565378e+34, shape=(), dtype=float64)","tf.Tensor(-5.627463087111431e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.96459799e+10 -1.46397408e+05 -1.52294991e+11 -1.36917337e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(6.774169954359776, shape=(), dtype=float64)","tf.Tensor(150.8459743906105, shape=(), dtype=float64)",0.20700000000000002,"tf.Tensor(-8.667721596125295e+33, shape=(), dtype=float64)","tf.Tensor(2.4860778744400836e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.96747020e+10 -1.46611455e+05 -1.52517644e+11 -1.37117508e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(6.925015928750386, shape=(), dtype=float64)","tf.Tensor(152.81211512812663, shape=(), dtype=float64)",0.20800000000000002,"tf.Tensor(-1.9474317279635862e+34, shape=(), dtype=float64)","tf.Tensor(-1.0806595683510566e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.97014407e+10 -1.46810724e+05 -1.52724922e+11 -1.37303857e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(7.077828043878513, shape=(), dtype=float64)","tf.Tensor(154.78168997687933, shape=(), dtype=float64)",0.209,"tf.Tensor(-2.392390395092312e+34, shape=(), dtype=float64)","tf.Tensor(-4.449586671287259e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.97262028e+10 -1.46995263e+05 -1.52916876e+11 -1.37476429e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(7.232609733855392, shape=(), dtype=float64)","tf.Tensor(156.75449783574732, shape=(), dtype=float64)",0.21,"tf.Tensor(-3.270520131258461e+34, shape=(), dtype=float64)","tf.Tensor(-8.781297361661489e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.97489947e+10 -1.47165122e+05 -1.53093559e+11 -1.37635271e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(7.389364231691139, shape=(), dtype=float64)","tf.Tensor(158.7303382197795, shape=(), dtype=float64)",0.211,"tf.Tensor(-5.953118193125571e+34, shape=(), dtype=float64)","tf.Tensor(-2.68259806186711e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.97698236e+10 -1.47320353e+05 -1.53255023e+11 -1.37780432e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(7.548094569910918, shape=(), dtype=float64)","tf.Tensor(160.70901127624498, shape=(), dtype=float64)",0.212,"tf.Tensor(-7.0444661342972715e+34, shape=(), dtype=float64)","tf.Tensor(-1.0913479411717003e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.97886962e+10 -1.47461008e+05 -1.53401324e+11 -1.37911960e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(7.708803581187163, shape=(), dtype=float64)","tf.Tensor(162.6903178005501, shape=(), dtype=float64)",0.213,"tf.Tensor(-2.4061103865891483e+34, shape=(), dtype=float64)","tf.Tensor(4.638355747708124e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.98056200e+10 -1.47587140e+05 -1.53532516e+11 -1.38029906e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(7.871493898987713, shape=(), dtype=float64)","tf.Tensor(164.67405925202152, shape=(), dtype=float64)",0.214,"tf.Tensor(-5.176096501441873e+34, shape=(), dtype=float64)","tf.Tensor(-2.769986114852725e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.98206021e+10 -1.47698804e+05 -1.53648656e+11 -1.38134319e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(8.036167958239734, shape=(), dtype=float64)","tf.Tensor(166.66003776955463, shape=(), dtype=float64)",0.215,"tf.Tensor(-3.7012505775915305e+34, shape=(), dtype=float64)","tf.Tensor(1.4748459238503428e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.98336500e+10 -1.47796056e+05 -1.53749804e+11 -1.38225253e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(8.202827996009288, shape=(), dtype=float64)","tf.Tensor(168.64805618712643, shape=(), dtype=float64)",0.216,"tf.Tensor(-4.0938737988158805e+34, shape=(), dtype=float64)","tf.Tensor(-3.926232212243499e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.98447714e+10 -1.47878953e+05 -1.53836017e+11 -1.38302761e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(8.371476052196416, shape=(), dtype=float64)","tf.Tensor(170.63791804917187, shape=(), dtype=float64)",0.217,"tf.Tensor(-3.762982480857163e+34, shape=(), dtype=float64)","tf.Tensor(3.3089131795871766e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.98539741e+10 -1.47947552e+05 -1.53907355e+11 -1.38366897e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(8.542113970245587, shape=(), dtype=float64)","tf.Tensor(172.62942762582307, shape=(), dtype=float64)",0.218,"tf.Tensor(-1.3589520012849426e+34, shape=(), dtype=float64)","tf.Tensor(2.40403047957222e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.98612659e+10 -1.48001912e+05 -1.53963881e+11 -1.38417715e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(8.71474339787141, shape=(), dtype=float64)","tf.Tensor(174.62238992801028, shape=(), dtype=float64)",0.219,"tf.Tensor(-5.934403648470626e+34, shape=(), dtype=float64)","tf.Tensor(-4.575451647185683e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.98666549e+10 -1.48042094e+05 -1.54005657e+11 -1.38455272e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(8.889365787799422, shape=(), dtype=float64)","tf.Tensor(176.61661072242427, shape=(), dtype=float64)",0.22,"tf.Tensor(-5.812063152007011e+34, shape=(), dtype=float64)","tf.Tensor(1.2234049646361449e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.98701494e+10 -1.48068159e+05 -1.54032746e+11 -1.38479626e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(9.065982398521847, shape=(), dtype=float64)","tf.Tensor(178.61189654633887, shape=(), dtype=float64)",0.221,"tf.Tensor(-6.21433882881763e+34, shape=(), dtype=float64)","tf.Tensor(-4.022756768106192e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.98717576e+10 -1.48080169e+05 -1.54045212e+11 -1.38490834e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(9.244594295068186, shape=(), dtype=float64)","tf.Tensor(180.60805472229322, shape=(), dtype=float64)",0.222,"tf.Tensor(-8.801752251200073e+34, shape=(), dtype=float64)","tf.Tensor(-2.5874134223824423e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.98714881e+10 -1.48078187e+05 -1.54043123e+11 -1.38488956e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(9.42520234979048, shape=(), dtype=float64)","tf.Tensor(182.60489337263294, shape=(), dtype=float64)",0.223,"tf.Tensor(-6.985252173330259e+34, shape=(), dtype=float64)","tf.Tensor(1.8165000778698137e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.98693494e+10 -1.48062277e+05 -1.54026544e+11 -1.38474051e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(9.607807243163112, shape=(), dtype=float64)","tf.Tensor(184.60222143390936, shape=(), dtype=float64)",0.224,"tf.Tensor(-1.8381121416838114e+35, shape=(), dtype=float64)","tf.Tensor(-1.1395869243507855e+35, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.98653503e+10 -1.48032505e+05 -1.53995544e+11 -1.38446181e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(9.792409464597021, shape=(), dtype=float64)","tf.Tensor(186.59984867113633, shape=(), dtype=float64)",0.225,"tf.Tensor(-1.6848584099732504e+35, shape=(), dtype=float64)","tf.Tensor(1.5325373171056093e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.98594998e+10 -1.47988937e+05 -1.53950191e+11 -1.38405407e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(9.979009313268158, shape=(), dtype=float64)","tf.Tensor(188.59758569190376, shape=(), dtype=float64)",0.226,"tf.Tensor(-1.874594478715848e+35, shape=(), dtype=float64)","tf.Tensor(-1.8973606874259748e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.98518068e+10 -1.47931639e+05 -1.53890555e+11 -1.38351793e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(10.167606898960061, shape=(), dtype=float64)","tf.Tensor(190.59524396034712, shape=(), dtype=float64)",0.227,"tf.Tensor(-1.880825271912314e+35, shape=(), dtype=float64)","tf.Tensor(-6.2307931964660575e+32, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.98422805e+10 -1.47860682e+05 -1.53816707e+11 -1.38285402e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(10.358202142920408, shape=(), dtype=float64)","tf.Tensor(192.59263581097267, shape=(), dtype=float64)",0.228,"tf.Tensor(-1.6909462978783972e+35, shape=(), dtype=float64)","tf.Tensor(1.8987897403391673e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.98309302e+10 -1.47776133e+05 -1.53728720e+11 -1.38206299e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(10.550794778731381, shape=(), dtype=float64)","tf.Tensor(194.5895744623371, shape=(), dtype=float64)",0.229,"tf.Tensor(-1.9370690737263087e+35, shape=(), dtype=float64)","tf.Tensor(-2.461227758479114e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.98177653e+10 -1.47678062e+05 -1.53626666e+11 -1.38114550e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(10.74538435319372, shape=(), dtype=float64)","tf.Tensor(196.58587403058178, shape=(), dtype=float64)",0.23,"tf.Tensor(-1.6939399326400577e+35, shape=(), dtype=float64)","tf.Tensor(2.4312914108625095e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.98027953e+10 -1.47566542e+05 -1.53510619e+11 -1.38010221e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(10.941970227224301, shape=(), dtype=float64)","tf.Tensor(198.5813495428201, shape=(), dtype=float64)",0.231,"tf.Tensor(-2.623299325840214e+35, shape=(), dtype=float64)","tf.Tensor(-9.293593932001563e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.97860300e+10 -1.47441643e+05 -1.53380655e+11 -1.37893379e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(11.140551576767121, shape=(), dtype=float64)","tf.Tensor(200.57581695037834, shape=(), dtype=float64)",0.232,"tf.Tensor(-2.5941472354779308e+35, shape=(), dtype=float64)","tf.Tensor(2.9152090362283217e+33, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.97674791e+10 -1.47303440e+05 -1.53236849e+11 -1.37764093e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(11.3411273937175, shape=(), dtype=float64)","tf.Tensor(202.56909314188837, shape=(), dtype=float64)",0.233,"tf.Tensor(-2.7622695897859263e+35, shape=(), dtype=float64)","tf.Tensor(-1.6812235430799548e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.97471525e+10 -1.47152006e+05 -1.53079277e+11 -1.37622433e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(11.543696486859387, shape=(), dtype=float64)","tf.Tensor(204.5609959562327, shape=(), dtype=float64)",0.234,"tf.Tensor(-4.21909775123413e+35, shape=(), dtype=float64)","tf.Tensor(-1.456828161448204e+35, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.97250602e+10 -1.46987415e+05 -1.52908019e+11 -1.37468467e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(11.74825748281562, shape=(), dtype=float64)","tf.Tensor(206.55134419534042, shape=(), dtype=float64)",0.23500000000000001,"tf.Tensor(-7.749138788835294e+35, shape=(), dtype=float64)","tf.Tensor(-3.530041037601164e+35, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.97012125e+10 -1.46809744e+05 -1.52723153e+11 -1.37302267e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(11.95480882701096, shape=(), dtype=float64)","tf.Tensor(208.53995763683432, shape=(), dtype=float64)",0.23600000000000002,"tf.Tensor(-6.947745478196835e+35, shape=(), dtype=float64)","tf.Tensor(8.01393310638459e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.96756197e+10 -1.46619069e+05 -1.52524758e+11 -1.37123904e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(12.163348784647793, shape=(), dtype=float64)","tf.Tensor(210.52665704652793, shape=(), dtype=float64)",0.23700000000000002,"tf.Tensor(-5.741077467725331e+35, shape=(), dtype=float64)","tf.Tensor(1.2066680104715043e+35, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.96482920e+10 -1.46415468e+05 -1.52312914e+11 -1.36933452e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(12.37387544169432, shape=(), dtype=float64)","tf.Tensor(212.5112641907726, shape=(), dtype=float64)",0.23800000000000002,"tf.Tensor(-7.430162888185645e+35, shape=(), dtype=float64)","tf.Tensor(-1.689085420460314e+35, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.96192400e+10 -1.46199019e+05 -1.52087705e+11 -1.36730982e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(12.586386705885094, shape=(), dtype=float64)","tf.Tensor(214.4936018486538, shape=(), dtype=float64)",0.23900000000000002,"tf.Tensor(-7.09894066252738e+35, shape=(), dtype=float64)","tf.Tensor(3.3122222565826454e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.95884745e+10 -1.45969800e+05 -1.51849211e+11 -1.36516570e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(12.800880307733747, shape=(), dtype=float64)","tf.Tensor(216.4734938240362, shape=(), dtype=float64)",0.24,"tf.Tensor(-1.333511877122472e+36, shape=(), dtype=float64)","tf.Tensor(-6.236178108697338e+35, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.95560059e+10 -1.45727893e+05 -1.51597516e+11 -1.36290289e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(13.017353801557784, shape=(), dtype=float64)","tf.Tensor(218.45076495745732, shape=(), dtype=float64)",0.241,"tf.Tensor(-1.0662273811619689e+36, shape=(), dtype=float64)","tf.Tensor(2.67284495960503e+35, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.95218454e+10 -1.45473379e+05 -1.51332704e+11 -1.36052216e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(13.235804566515242, shape=(), dtype=float64)","tf.Tensor(220.42524113786902, shape=(), dtype=float64)",0.242,"tf.Tensor(-1.0773199692926343e+36, shape=(), dtype=float64)","tf.Tensor(-1.1092588130665449e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.94860037e+10 -1.45206338e+05 -1.51054861e+11 -1.35802428e+08]], shape=(1, 4), dtype=float64)"
"tf.Tensor(13.456229807653111, shape=(), dtype=float64)","tf.Tensor(222.39674931422667, shape=(), dtype=float64)",0.243,"tf.Tensor(-1.1003462605200035e+36, shape=(), dtype=float64)","tf.Tensor(-2.30262912273692e+34, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.94484920e+10 -1.44926853e+05 -1.50764072e+11 -1.35541000e+08]], shape=(1, 4), dtype=float64)"
