x0,x1,time,det_fi,log_det,sensitivity_y
"tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)",0.001,"tf.Tensor(1.000000000000002e-24, shape=(), dtype=float64)","tf.Tensor(0.0, shape=(), dtype=float64)","tf.Tensor(55.262042231857095, shape=(), dtype=float64)","tf.Tensor([[0. 0. 0. 0.]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08380996597015715, shape=(), dtype=float64)","tf.Tensor(0.9967616384459211, shape=(), dtype=float64)",0.123,"tf.Tensor(-1.963726899833933e+78, shape=(), dtype=float64)","tf.Tensor(-1.980509179247449e+78, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-2.10669044e+16  2.46026857e+13 -7.92149710e+17  2.43350521e+15]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08480672760860307, shape=(), dtype=float64)","tf.Tensor(0.3907914191302261, shape=(), dtype=float64)",0.124,"tf.Tensor(-5.90254379991659e+80, shape=(), dtype=float64)","tf.Tensor(-5.882906530918251e+80, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-3.18951572e+16  3.72483073e+13 -1.19930954e+18  3.68431117e+15]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.0851975190277333, shape=(), dtype=float64)","tf.Tensor(0.29119766774928624, shape=(), dtype=float64)",0.125,"tf.Tensor(-1.738058364907446e+81, shape=(), dtype=float64)","tf.Tensor(-1.1478039849157868e+81, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 5.92553922e+15 -6.92005699e+12  2.22809867e+17 -6.84477903e+14]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08548871669548258, shape=(), dtype=float64)","tf.Tensor(0.6523172695686834, shape=(), dtype=float64)",0.126,"tf.Tensor(4.464688307073299e+84, shape=(), dtype=float64)","tf.Tensor(4.466426365438207e+84, shape=(), dtype=float64)","tf.Tensor(-194.9133472153453, shape=(), dtype=float64)","tf.Tensor([[-1.26093494e+17  1.47256500e+14 -4.74131951e+18  1.45654610e+16]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08614103396505127, shape=(), dtype=float64)","tf.Tensor(0.08802295057220721, shape=(), dtype=float64)",0.127,"tf.Tensor(8.05313886796205e+87, shape=(), dtype=float64)","tf.Tensor(8.048674179654978e+87, shape=(), dtype=float64)","tf.Tensor(-202.4109650273988, shape=(), dtype=float64)","tf.Tensor([[-2.57496388e+17  3.00713507e+14 -9.68228102e+18  2.97442277e+16]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08622905691562348, shape=(), dtype=float64)","tf.Tensor(1.3878885445643825, shape=(), dtype=float64)",0.128,"tf.Tensor(-3.546326095219257e+88, shape=(), dtype=float64)","tf.Tensor(-4.351639982015462e+88, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 2.00709333e+17 -2.34395550e+14  7.54699583e+18 -2.31845741e+16]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08761694546018786, shape=(), dtype=float64)","tf.Tensor(0.8469050917970539, shape=(), dtype=float64)",0.129,"tf.Tensor(-7.91276517768979e+90, shape=(), dtype=float64)","tf.Tensor(-7.877301916737597e+90, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 6.56798883e+17 -7.67033266e+14  2.46967012e+19 -7.58689303e+16]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08846385055198491, shape=(), dtype=float64)","tf.Tensor(0.32172639637298495, shape=(), dtype=float64)",0.13,"tf.Tensor(-2.75307398750643e+92, shape=(), dtype=float64)","tf.Tensor(-2.673946335729532e+92, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.11073902e+18 -1.29716082e+15  4.17655852e+19 -1.28305001e+17]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.0887855769483579, shape=(), dtype=float64)","tf.Tensor(0.612474940193784, shape=(), dtype=float64)",0.131,"tf.Tensor(-2.489100666648511e+92, shape=(), dtype=float64)","tf.Tensor(2.6397332085791882e+91, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-4.74166547e+17  5.53748682e+14 -1.78294298e+19  5.47724877e+16]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08939805188855168, shape=(), dtype=float64)","tf.Tensor(0.11509794739385304, shape=(), dtype=float64)",0.132,"tf.Tensor(3.2827910013609164e+94, shape=(), dtype=float64)","tf.Tensor(3.3076820080274014e+94, shape=(), dtype=float64)","tf.Tensor(-217.63169271706244, shape=(), dtype=float64)","tf.Tensor([[-2.05177312e+18  2.39613416e+15 -7.71499908e+19  2.37006846e+17]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.08951314983594554, shape=(), dtype=float64)","tf.Tensor(1.360207799612648, shape=(), dtype=float64)",0.133,"tf.Tensor(-3.547457685353389e+95, shape=(), dtype=float64)","tf.Tensor(-3.875736785489481e+95, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 3.45008725e+18 -4.02913550e+15  1.29728866e+20 -3.98530564e+17]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.09087335763555818, shape=(), dtype=float64)","tf.Tensor(0.8860860645743969, shape=(), dtype=float64)",0.134,"tf.Tensor(1.7059960825609045e+99, shape=(), dtype=float64)","tf.Tensor(1.70635082832944e+99, shape=(), dtype=float64)","tf.Tensor(-228.49007335920592, shape=(), dtype=float64)","tf.Tensor([[ 8.92644001e+18 -1.04246165e+16  3.35648595e+20 -1.03112151e+18]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.09175944370013257, shape=(), dtype=float64)","tf.Tensor(0.4274593624559369, shape=(), dtype=float64)",0.135,"tf.Tensor(6.9089252867039e+101, shape=(), dtype=float64)","tf.Tensor(6.891865325878291e+101, shape=(), dtype=float64)","tf.Tensor(-234.49390848793797, shape=(), dtype=float64)","tf.Tensor([[ 1.43768865e+19 -1.67898431e+16  5.40594205e+20 -1.66071993e+18]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.0921869030625885, shape=(), dtype=float64)","tf.Tensor(0.309955728078947, shape=(), dtype=float64)",0.136,"tf.Tensor(6.082480441482191e+102, shape=(), dtype=float64)","tf.Tensor(5.391587912811801e+102, shape=(), dtype=float64)","tf.Tensor(-236.66909206552373, shape=(), dtype=float64)","tf.Tensor([[-4.66389610e+18  5.44666495e+15 -1.75370043e+20  5.38741489e+17]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.09249685879066745, shape=(), dtype=float64)","tf.Tensor(0.7336680475295403, shape=(), dtype=float64)",0.137,"tf.Tensor(2.6858349118821843e+106, shape=(), dtype=float64)","tf.Tensor(2.685226663838036e+106, shape=(), dtype=float64)","tf.Tensor(-245.06201149113951, shape=(), dtype=float64)","tf.Tensor([[ 6.18077540e+19 -7.21813095e+16  2.32407161e+21 -7.13961047e+18]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.09323052683819699, shape=(), dtype=float64)","tf.Tensor(0.31582543708578537, shape=(), dtype=float64)",0.138,"tf.Tensor(2.624493416786287e+108, shape=(), dtype=float64)","tf.Tensor(2.597635067667465e+108, shape=(), dtype=float64)","tf.Tensor(-249.64407793669528, shape=(), dtype=float64)","tf.Tensor([[ 1.27969335e+20 -1.49447175e+17  4.81185417e+21 -1.47821454e+19]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.09354635227528278, shape=(), dtype=float64)","tf.Tensor(0.7398944484027081, shape=(), dtype=float64)",0.139,"tf.Tensor(-1.4990073497406228e+109, shape=(), dtype=float64)","tf.Tensor(-1.7614566914192514e+109, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-1.03019488e+20  1.20309849e+17 -3.87369951e+21  1.19001091e+19]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.09428624672368549, shape=(), dtype=float64)","tf.Tensor(0.3487405800241789, shape=(), dtype=float64)",0.14,"tf.Tensor(1.2264393088612233e+112, shape=(), dtype=float64)","tf.Tensor(1.2279383162109638e+112, shape=(), dtype=float64)","tf.Tensor(-258.0936455156301, shape=(), dtype=float64)","tf.Tensor([[-3.32941342e+20  3.88820827e+17 -1.25191334e+22  3.84591146e+19]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.09463498730370967, shape=(), dtype=float64)","tf.Tensor(0.6516883737818222, shape=(), dtype=float64)",0.14100000000000001,"tf.Tensor(1.2240201458182354e+114, shape=(), dtype=float64)","tf.Tensor(1.2117557527296231e+114, shape=(), dtype=float64)","tf.Tensor(-262.6968412442777, shape=(), dtype=float64)","tf.Tensor([[ 4.69911872e+20 -5.48779919e+17  1.76694471e+22 -5.42810166e+19]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.0952866756774915, shape=(), dtype=float64)","tf.Tensor(0.2876606839020776, shape=(), dtype=float64)",0.14200000000000002,"tf.Tensor(2.2857620519952456e+116, shape=(), dtype=float64)","tf.Tensor(2.2735218505370634e+116, shape=(), dtype=float64)","tf.Tensor(-267.92657025802333, shape=(), dtype=float64)","tf.Tensor([[ 1.26904607e+21 -1.48203747e+18  4.77181866e+22 -1.46591552e+20]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.09557433636139358, shape=(), dtype=float64)","tf.Tensor(0.8916553795711186, shape=(), dtype=float64)",0.14300000000000002,"tf.Tensor(3.1769496053465463e+118, shape=(), dtype=float64)","tf.Tensor(3.154091984826594e+118, shape=(), dtype=float64)","tf.Tensor(-272.8609624661192, shape=(), dtype=float64)","tf.Tensor([[-1.52051121e+21  1.77570746e+18 -5.71736828e+22  1.75639091e+20]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.0964659917409647, shape=(), dtype=float64)","tf.Tensor(0.5532349310230593, shape=(), dtype=float64)",0.14400000000000002,"tf.Tensor(-4.737390327149486e+119, shape=(), dtype=float64)","tf.Tensor(-5.055085287684141e+119, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-4.29715713e+21  5.01837405e+18 -1.61580064e+23  4.96378303e+20]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.09701922667198776, shape=(), dtype=float64)","tf.Tensor(0.22971971829703103, shape=(), dtype=float64)",0.145,"tf.Tensor(-1.0062662697231154e+121, shape=(), dtype=float64)","tf.Tensor(-9.588923664516205e+120, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-7.06068944e+21  8.24572609e+18 -2.65493353e+23  8.15602720e+20]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.0972489463902848, shape=(), dtype=float64)","tf.Tensor(1.133938593241674, shape=(), dtype=float64)",0.146,"tf.Tensor(6.933054154687094e+123, shape=(), dtype=float64)","tf.Tensor(6.943116817384326e+123, shape=(), dtype=float64)","tf.Tensor(-285.1542668693452, shape=(), dtype=float64)","tf.Tensor([[ 2.58329996e+21 -3.01687025e+18  9.71362604e+22 -2.98405204e+20]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.09838288498352647, shape=(), dtype=float64)","tf.Tensor(0.8344536657641439, shape=(), dtype=float64)",0.147,"tf.Tensor(-1.0119371830502484e+126, shape=(), dtype=float64)","tf.Tensor(-1.0188702372049355e+126, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.21829042e+22 -1.42276320e+19  4.58096918e+23 -1.40728605e+21]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.09921733864929061, shape=(), dtype=float64)","tf.Tensor(0.5496692909096474, shape=(), dtype=float64)",0.148,"tf.Tensor(8.232121963425232e+125, shape=(), dtype=float64)","tf.Tensor(1.8351493793927716e+126, shape=(), dtype=float64)","tf.Tensor(-289.9311804384485, shape=(), dtype=float64)","tf.Tensor([[ 2.17374228e+22 -2.53857411e+19  8.17362285e+23 -2.51095892e+21]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.09976700794020026, shape=(), dtype=float64)","tf.Tensor(0.27954498675141004, shape=(), dtype=float64)",0.149,"tf.Tensor(-4.56807841236913e+128, shape=(), dtype=float64)","tf.Tensor(-4.576310534332555e+128, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 3.12461629e+22 -3.64903884e+19  1.17490631e+24 -3.60934376e+21]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.10004655292695167, shape=(), dtype=float64)","tf.Tensor(1.013420405787155, shape=(), dtype=float64)",0.15,"tf.Tensor(-1.744845678043756e+128, shape=(), dtype=float64)","tf.Tensor(2.8232327343253744e+128, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-1.94630632e+21  2.27296625e+18 -7.31842684e+22  2.24824041e+20]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.10105997333273882, shape=(), dtype=float64)","tf.Tensor(0.7678683509016513, shape=(), dtype=float64)",0.151,"tf.Tensor(7.738224654115573e+129, shape=(), dtype=float64)","tf.Tensor(7.912709221919948e+129, shape=(), dtype=float64)","tf.Tensor(-299.07964928467027, shape=(), dtype=float64)","tf.Tensor([[-3.49866652e+22  4.08586810e+19 -1.31555525e+24  4.04142110e+21]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.10182784168364047, shape=(), dtype=float64)","tf.Tensor(0.5367762566306302, shape=(), dtype=float64)",0.152,"tf.Tensor(-2.3345312958844368e+131, shape=(), dtype=float64)","tf.Tensor(-2.4119135424255924e+131, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-6.78725000e+22  7.92639372e+19 -2.55211587e+24  7.84016859e+21]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.1023646179402711, shape=(), dtype=float64)","tf.Tensor(0.32009968858636334, shape=(), dtype=float64)",0.153,"tf.Tensor(4.537973973952936e+132, shape=(), dtype=float64)","tf.Tensor(4.771427103541379e+132, shape=(), dtype=float64)","tf.Tensor(-305.45371292641926, shape=(), dtype=float64)","tf.Tensor([[-1.00601423e+23  1.17485946e+20 -3.78277636e+24  1.16207907e+22]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.10268471762885746, shape=(), dtype=float64)","tf.Tensor(0.9252368684820491, shape=(), dtype=float64)",0.154,"tf.Tensor(3.1524428516462344e+133, shape=(), dtype=float64)","tf.Tensor(2.6986454542509407e+133, shape=(), dtype=float64)","tf.Tensor(-307.39199502895343, shape=(), dtype=float64)","tf.Tensor([[ 1.36706428e+22 -1.59650665e+19  5.14038300e+23 -1.57913948e+21]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.10360995449733951, shape=(), dtype=float64)","tf.Tensor(0.7334816491481256, shape=(), dtype=float64)",0.155,"tf.Tensor(1.4474229865142839e+134, shape=(), dtype=float64)","tf.Tensor(1.1321787013496605e+134, shape=(), dtype=float64)","tf.Tensor(-308.9161871857711, shape=(), dtype=float64)","tf.Tensor([[ 1.27418381e+23 -1.48803750e+20  4.79113738e+24 -1.47185029e+22]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.10434343614648764, shape=(), dtype=float64)","tf.Tensor(0.5559433904470709, shape=(), dtype=float64)",0.156,"tf.Tensor(3.0083991702016434e+135, shape=(), dtype=float64)","tf.Tensor(2.863656871550215e+135, shape=(), dtype=float64)","tf.Tensor(-311.9503956543391, shape=(), dtype=float64)","tf.Tensor([[ 2.40633484e+23 -2.81020404e+20  9.04820854e+24 -2.77963400e+22]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.1048993795369347, shape=(), dtype=float64)","tf.Tensor(0.3925737295827597, shape=(), dtype=float64)",0.157,"tf.Tensor(1.5387682845319895e+138, shape=(), dtype=float64)","tf.Tensor(1.5357598853617877e+138, shape=(), dtype=float64)","tf.Tensor(-318.187725114342, shape=(), dtype=float64)","tf.Tensor([[ 3.53307735e+23 -4.12605431e+20  1.32849428e+25 -4.08117015e+22]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.10529195326651747, shape=(), dtype=float64)","tf.Tensor(0.7255556116118522, shape=(), dtype=float64)",0.158,"tf.Tensor(5.69531346654464e+137, shape=(), dtype=float64)","tf.Tensor(-9.692369378775255e+137, shape=(), dtype=float64)","tf.Tensor(-317.1938013779821, shape=(), dtype=float64)","tf.Tensor([[-4.02443163e+22  4.69987544e+19 -1.51325144e+24  4.64874912e+21]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.10601750887812932, shape=(), dtype=float64)","tf.Tensor(0.5881209760698085, shape=(), dtype=float64)",0.159,"tf.Tensor(-9.576771508487736e+137, shape=(), dtype=float64)","tf.Tensor(-1.5272084975032374e+138, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-4.31991230e+23  5.04494836e+20 -1.62435696e+25  4.99006825e+22]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.10660562985419912, shape=(), dtype=float64)","tf.Tensor(0.4646683491245019, shape=(), dtype=float64)",0.16,"tf.Tensor(-9.359007500765603e+139, shape=(), dtype=float64)","tf.Tensor(-9.263239785680725e+139, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-8.21904397e+23  9.59849401e+20 -3.09049358e+25  9.49407939e+22]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.10707029820332363, shape=(), dtype=float64)","tf.Tensor(0.5137715800057876, shape=(), dtype=float64)",0.161,"tf.Tensor(1.0417877999122222e+140, shape=(), dtype=float64)","tf.Tensor(1.9776885499887825e+140, shape=(), dtype=float64)","tf.Tensor(-322.40285129484147, shape=(), dtype=float64)","tf.Tensor([[ 5.40483705e+23 -6.31196234e+20  2.03230623e+25 -6.24329937e+22]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.10758406978332942, shape=(), dtype=float64)","tf.Tensor(0.4173837770417206, shape=(), dtype=float64)",0.162,"tf.Tensor(-2.9041323328251e+142, shape=(), dtype=float64)","tf.Tensor(-2.914550210824222e+142, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.89658507e+24 -2.21489999e+21  7.13146689e+25 -2.19080580e+23]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.10800145356037114, shape=(), dtype=float64)","tf.Tensor(0.7056863905027582, shape=(), dtype=float64)",0.163,"tf.Tensor(7.289874984814098e+143, shape=(), dtype=float64)","tf.Tensor(7.580288218096607e+143, shape=(), dtype=float64)","tf.Tensor(-331.25615469516254, shape=(), dtype=float64)","tf.Tensor([[-2.84045397e+24  3.31718391e+21 -1.06805667e+26  3.28109882e+23]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.10870713995087389, shape=(), dtype=float64)","tf.Tensor(0.6351310653596908, shape=(), dtype=float64)",0.164,"tf.Tensor(-2.7211964289860722e+146, shape=(), dtype=float64)","tf.Tensor(-2.7284863039708862e+146, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-7.55554348e+24  8.82363436e+21 -2.84100666e+26  8.72764885e+23]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.10934227101623357, shape=(), dtype=float64)","tf.Tensor(0.5782472069641084, shape=(), dtype=float64)",0.165,"tf.Tensor(-1.6121394913505232e+149, shape=(), dtype=float64)","tf.Tensor(-1.609418294921537e+149, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-1.22483401e+25  1.43040504e+22 -4.60557417e+26  1.41484477e+24]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.10992051822319768, shape=(), dtype=float64)","tf.Tensor(0.534977592954846, shape=(), dtype=float64)",0.166,"tf.Tensor(-1.5203917513390943e+149, shape=(), dtype=float64)","tf.Tensor(9.174774001142896e+147, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-1.69185043e+25  1.97580354e+22 -6.36163148e+26  1.95431030e+24]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.11045549581615252, shape=(), dtype=float64)","tf.Tensor(0.5052639814704545, shape=(), dtype=float64)",0.167,"tf.Tensor(5.1049417751898154e+151, shape=(), dtype=float64)","tf.Tensor(5.120145692703206e+151, shape=(), dtype=float64)","tf.Tensor(-349.32055808820485, shape=(), dtype=float64)","tf.Tensor([[-2.15656999e+25  2.51851970e+22 -8.10905227e+26  2.49112266e+24]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.11096075979762297, shape=(), dtype=float64)","tf.Tensor(0.4890471212975209, shape=(), dtype=float64)",0.168,"tf.Tensor(-2.79695471493878e+152, shape=(), dtype=float64)","tf.Tensor(-3.3074488924577614e+152, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-2.61895948e+25  3.05851471e+22 -9.84771159e+26  3.02524348e+24]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.1114498069189205, shape=(), dtype=float64)","tf.Tensor(0.5354436876639015, shape=(), dtype=float64)",0.169,"tf.Tensor(-3.7257624916692675e+152, shape=(), dtype=float64)","tf.Tensor(-9.288077767304876e+151, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[-1.00296787e+25  1.17130181e+22 -3.77132154e+26  1.15856012e+24]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.1119852506065844, shape=(), dtype=float64)","tf.Tensor(0.5458088708949327, shape=(), dtype=float64)",0.17,"tf.Tensor(-1.223347283052554e+152, shape=(), dtype=float64)","tf.Tensor(2.5024152086167134e+152, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 6.05721498e+24 -7.07383267e+21  2.27761089e+26 -6.99688190e+23]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.11253105947747934, shape=(), dtype=float64)","tf.Tensor(0.5694835422838317, shape=(), dtype=float64)",0.171,"tf.Tensor(2.754930252156626e+151, shape=(), dtype=float64)","tf.Tensor(1.4988403082682168e+152, shape=(), dtype=float64)","tf.Tensor(-348.70374116756375, shape=(), dtype=float64)","tf.Tensor([[ 2.20699063e+25 -2.57740272e+22  8.29864203e+26 -2.54936515e+24]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.11310054301976318, shape=(), dtype=float64)","tf.Tensor(0.6064045538770297, shape=(), dtype=float64)",0.17200000000000001,"tf.Tensor(-9.29276142403358e+153, shape=(), dtype=float64)","tf.Tensor(-9.320310726555146e+153, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 3.80072277e+25 -4.43862021e+22  1.42913329e+27 -4.39033589e+24]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.11370694757364021, shape=(), dtype=float64)","tf.Tensor(0.6565077999713533, shape=(), dtype=float64)",0.17300000000000001,"tf.Tensor(-3.373880566179631e+155, shape=(), dtype=float64)","tf.Tensor(-3.2809529519392955e+155, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 5.38680241e+25 -6.29090084e+22  2.02552491e+27 -6.22246698e+24]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.11436345537361156, shape=(), dtype=float64)","tf.Tensor(0.7197282275316282, shape=(), dtype=float64)",0.17400000000000002,"tf.Tensor(-3.8973408832276e+156, shape=(), dtype=float64)","tf.Tensor(-3.559952826609637e+156, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 6.96511529e+25 -8.13411117e+22  2.61899610e+27 -8.04562645e+24]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.1150831836011432, shape=(), dtype=float64)","tf.Tensor(0.7959998466497648, shape=(), dtype=float64)",0.17500000000000002,"tf.Tensor(-8.445297162041359e+156, shape=(), dtype=float64)","tf.Tensor(-4.547956278813759e+156, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 8.53554840e+25 -9.96811923e+22  3.20950438e+27 -9.85968375e+24]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.11587918344779297, shape=(), dtype=float64)","tf.Tensor(0.885255741044152, shape=(), dtype=float64)",0.176,"tf.Tensor(-6.346966923049663e+157, shape=(), dtype=float64)","tf.Tensor(-5.502437206845527e+157, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.00979900e+26 -1.17927945e+23  3.79700771e+27 -1.16645098e+25]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.11676443918883712, shape=(), dtype=float64)","tf.Tensor(0.9874280785981898, shape=(), dtype=float64)",0.177,"tf.Tensor(-2.075043098531168e+159, shape=(), dtype=float64)","tf.Tensor(-2.0115734293006713e+159, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.16523296e+26 -1.36080080e+23  4.38146457e+27 -1.34599770e+25]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.11775186726743532, shape=(), dtype=float64)","tf.Tensor(1.1024481219367825, shape=(), dtype=float64)",0.178,"tf.Tensor(-4.971937731413467e+159, shape=(), dtype=float64)","tf.Tensor(-2.8968946328822987e+159, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.31984580e+26 -1.54136321e+23  4.96283387e+27 -1.52459591e+25]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.1188543153893721, shape=(), dtype=float64)","tf.Tensor(1.230246239039632, shape=(), dtype=float64)",0.179,"tf.Tensor(3.05193636900567e+159, shape=(), dtype=float64)","tf.Tensor(8.023874100419137e+159, shape=(), dtype=float64)","tf.Tensor(-367.2268060503085, shape=(), dtype=float64)","tf.Tensor([[ 1.47362673e+26 -1.72095409e+23  5.54107504e+27 -1.70223315e+25]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.12008456162841173, shape=(), dtype=float64)","tf.Tensor(1.3707519138901543, shape=(), dtype=float64)",0.18,"tf.Tensor(2.111049853239594e+160, shape=(), dtype=float64)","tf.Tensor(1.8058562163390272e+160, shape=(), dtype=float64)","tf.Tensor(-369.16080026357, shape=(), dtype=float64)","tf.Tensor([[ 1.62656507e+26 -1.89956096e+23  6.11614797e+27 -1.87889710e+25]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.12145531354230188, shape=(), dtype=float64)","tf.Tensor(1.5238937571588633, shape=(), dtype=float64)",0.181,"tf.Tensor(5.869040857358765e+159, shape=(), dtype=float64)","tf.Tensor(-1.5241457675037175e+160, shape=(), dtype=float64)","tf.Tensor(-367.88072100915895, shape=(), dtype=float64)","tf.Tensor([[ 1.77865029e+26 -2.07717153e+23  6.68801303e+27 -2.05457559e+25]], shape=(1, 4), dtype=float64)"
"tf.Tensor(0.12297920729946074, shape=(), dtype=float64)","tf.Tensor(1.689599516920051, shape=(), dtype=float64)",0.182,"tf.Tensor(-2.7965075084981535e+161, shape=(), dtype=float64)","tf.Tensor(-2.855197917071741e+161, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)","tf.Tensor([[ 1.92987198e+26 -2.25377364e+23  7.25663107e+27 -2.22925658e+25]], shape=(1, 4), dtype=float64)"
