x0,x1,time,det_fi,log_det,sensitivity_y
"tf.Tensor(171.03754, shape=(), dtype=float32)","tf.Tensor(168.36214, shape=(), dtype=float32)",0.278,0.0,inf,[204.19677924 -65.16937941 -33.2227291  -45.85297974   0.        ]
"tf.Tensor(171.2059, shape=(), dtype=float32)","tf.Tensor(154.33904, shape=(), dtype=float32)",0.279,0.0,inf,[204.42861885 -66.09328632 -33.2850318  -46.13411401   0.        ]
"tf.Tensor(171.36024, shape=(), dtype=float32)","tf.Tensor(140.71075, shape=(), dtype=float32)",0.28,0.0,inf,[204.64526043 -67.02285788 -33.34615909 -46.41034017   0.        ]
"tf.Tensor(171.50096, shape=(), dtype=float32)","tf.Tensor(127.48529, shape=(), dtype=float32)",0.281,0.0,inf,[204.84709831 -67.95799522 -33.40611059 -46.681591     0.        ]
"tf.Tensor(171.62845, shape=(), dtype=float32)","tf.Tensor(114.67021, shape=(), dtype=float32)",0.28200000000000003,0.0,inf,[205.03453494 -68.89859809 -33.46488604 -46.94780197   0.        ]
"tf.Tensor(171.74312, shape=(), dtype=float32)","tf.Tensor(102.27266, shape=(), dtype=float32)",0.28300000000000003,0.0,inf,[205.20798045 -69.84456492 -33.5224853  -47.20891123   0.        ]
"tf.Tensor(171.8454, shape=(), dtype=float32)","tf.Tensor(90.299324, shape=(), dtype=float32)",0.28400000000000003,0.0,inf,[205.3678522  -70.79579294 -33.57890831 -47.46485965   0.        ]
"tf.Tensor(171.9357, shape=(), dtype=float32)","tf.Tensor(78.75647, shape=(), dtype=float32)",0.28500000000000003,0.0,inf,[205.51457439 -71.75217814 -33.63415516 -47.71559082   0.        ]
"tf.Tensor(172.01445, shape=(), dtype=float32)","tf.Tensor(67.64991, shape=(), dtype=float32)",0.28600000000000003,0.0,inf,[205.64857757 -72.71361541 -33.68822603 -47.9610511    0.        ]
"tf.Tensor(172.0821, shape=(), dtype=float32)","tf.Tensor(56.984997, shape=(), dtype=float32)",0.28700000000000003,0.0,inf,[205.77029821 -73.67999854 -33.74112122 -48.20118964   0.        ]
"tf.Tensor(172.1391, shape=(), dtype=float32)","tf.Tensor(46.766624, shape=(), dtype=float32)",0.28800000000000003,0.0,inf,[205.88017825 -74.6512203  -33.79284112 -48.43595837   0.        ]
"tf.Tensor(172.18587, shape=(), dtype=float32)","tf.Tensor(36.999233, shape=(), dtype=float32)",0.289,0.0,inf,[205.97866464 -75.62717249 -33.84338624 -48.66531204   0.        ]
"tf.Tensor(172.22287, shape=(), dtype=float32)","tf.Tensor(27.686794, shape=(), dtype=float32)",0.29,0.0,inf,[206.06620887 -76.60774601 -33.89275722 -48.88920822   0.        ]
"tf.Tensor(172.25055, shape=(), dtype=float32)","tf.Tensor(18.832806, shape=(), dtype=float32)",0.291,0.0,inf,[206.14326652 -77.59283089 -33.94095476 -49.10760732   0.        ]
"tf.Tensor(172.26938, shape=(), dtype=float32)","tf.Tensor(10.440296, shape=(), dtype=float32)",0.292,0.0,inf,[206.21029675 -78.58231636 -33.98797972 -49.32047258   0.        ]
"tf.Tensor(172.27982, shape=(), dtype=float32)","tf.Tensor(2.5118217, shape=(), dtype=float32)",0.293,0.0,inf,[206.26776189 -79.57609093 -34.03383302 -49.5277701    0.        ]
"tf.Tensor(172.28233, shape=(), dtype=float32)","tf.Tensor(-4.9505415, shape=(), dtype=float32)",0.294,0.0,inf,[206.3161269  -80.57404241 -34.07851573 -49.7294688    0.        ]
"tf.Tensor(172.27739, shape=(), dtype=float32)","tf.Tensor(-7.4599, shape=(), dtype=float32)",0.295,0.0,inf,[206.35585895 -81.57605798 -34.11754368 -49.92554047   0.        ]
"tf.Tensor(172.26993, shape=(), dtype=float32)","tf.Tensor(-9.52138, shape=(), dtype=float32)",0.296,0.0,inf,[206.38742691 -82.58202427 -34.1509391  -50.1159807    0.        ]
"tf.Tensor(172.2604, shape=(), dtype=float32)","tf.Tensor(-11.134662, shape=(), dtype=float32)",0.297,0.0,inf,[206.41130085 -83.5918278  -34.17872463 -50.30078769   0.        ]
"tf.Tensor(172.24927, shape=(), dtype=float32)","tf.Tensor(-12.299905, shape=(), dtype=float32)",0.298,0.0,inf,[206.42795161 -84.60535507 -34.20092331 -50.47996231   0.        ]
"tf.Tensor(172.23697, shape=(), dtype=float32)","tf.Tensor(-13.017741, shape=(), dtype=float32)",0.299,0.0,inf,[206.4378503  -85.62249259 -34.21755864 -50.65350804   0.        ]
"tf.Tensor(172.22395, shape=(), dtype=float32)","tf.Tensor(-13.289281, shape=(), dtype=float32)",0.3,0.0,inf,[206.4414678  -86.64312694 -34.22865452 -50.82143093   0.        ]
"tf.Tensor(172.21066, shape=(), dtype=float32)","tf.Tensor(-13.116102, shape=(), dtype=float32)",0.301,0.0,inf,[206.43927432 -87.66714483 -34.23423526 -50.98373967   0.        ]
"tf.Tensor(172.19754, shape=(), dtype=float32)","tf.Tensor(-12.500258, shape=(), dtype=float32)",0.302,0.0,inf,[206.43173886 -88.69443313 -34.23432556 -51.14044547   0.        ]
"tf.Tensor(172.18504, shape=(), dtype=float32)","tf.Tensor(-11.444271, shape=(), dtype=float32)",0.303,0.0,inf,[206.41932883 -89.72487894 -34.22895057 -51.29156211   0.        ]
"tf.Tensor(172.1736, shape=(), dtype=float32)","tf.Tensor(-9.951124, shape=(), dtype=float32)",0.304,0.0,inf,[206.40250949 -90.75836966 -34.21813579 -51.43710588   0.        ]
"tf.Tensor(172.16365, shape=(), dtype=float32)","tf.Tensor(-8.024269, shape=(), dtype=float32)",0.305,0.0,inf,[206.38174352 -91.79479299 -34.20190714 -51.57709556   0.        ]
"tf.Tensor(172.15562, shape=(), dtype=float32)","tf.Tensor(-5.667612, shape=(), dtype=float32)",0.306,0.0,inf,[206.35749054 -92.83403702 -34.18029094 -51.71155241   0.        ]
"tf.Tensor(172.14996, shape=(), dtype=float32)","tf.Tensor(-2.8855171, shape=(), dtype=float32)",0.307,0.0,inf,[206.33020666 -93.87599026 -34.15331387 -51.84050009   0.        ]
"tf.Tensor(172.14708, shape=(), dtype=float32)","tf.Tensor(0.3172028, shape=(), dtype=float32)",0.308,0.0,inf,[206.30034401 -94.92054171 -34.12100301 -51.96396469   0.        ]
"tf.Tensor(172.1474, shape=(), dtype=float32)","tf.Tensor(1.6941142, shape=(), dtype=float32)",0.309,23.947594073553358,-3.1758678625917938,"[ 2.06268211e+02 -9.59724603e+01 -3.40854775e+01 -5.20825499e+01
 -1.24569600e-08]"
"tf.Tensor(172.1491, shape=(), dtype=float32)","tf.Tensor(1.2470487, shape=(), dtype=float32)",0.31,121.56394815079227,-4.8004404465503825,"[ 2.06234390e+02 -9.70267339e+01 -3.40491491e+01 -5.21956981e+01
 -2.48557301e-08]"
"tf.Tensor(172.15034, shape=(), dtype=float32)","tf.Tensor(1.2246388, shape=(), dtype=float32)",0.311,346.3507195242862,-5.847451901914951,"[ 2.06199319e+02 -9.80832527e+01 -3.40120247e+01 -5.23034213e+01
 -3.71954096e-08]"
"tf.Tensor(172.15157, shape=(), dtype=float32)","tf.Tensor(1.6206491, shape=(), dtype=float32)",0.312,755.415668352188,-6.627268151858573,"[ 2.06163430e+02 -9.91419070e+01 -3.39741117e+01 -5.24057343e+01
 -4.94751075e-08]"
"tf.Tensor(172.15318, shape=(), dtype=float32)","tf.Tensor(2.4284198, shape=(), dtype=float32)",0.313,1409.2708549913718,-7.250827725497828,"[ 2.06127148e+02 -1.00202588e+02 -3.39354170e+01 -5.25026539e+01
 -6.16939425e-08]"
"tf.Tensor(172.15561, shape=(), dtype=float32)","tf.Tensor(3.6408763, shape=(), dtype=float32)",0.314,2371.6049804573113,-7.7713222118720395,"[ 2.06090892e+02 -1.01265186e+02 -3.38959480e+01 -5.25941995e+01
 -7.38510431e-08]"
"tf.Tensor(172.15926, shape=(), dtype=float32)","tf.Tensor(5.250534, shape=(), dtype=float32)",0.315,3709.0318435653385,-8.218526162938133,"[ 2.06055074e+02 -1.02329592e+02 -3.38557119e+01 -5.26803928e+01
 -8.59455477e-08]"
"tf.Tensor(172.1645, shape=(), dtype=float32)","tf.Tensor(7.249507, shape=(), dtype=float32)",0.316,5490.817317574205,-8.610832397298044,"[ 2.06020099e+02 -1.03395700e+02 -3.38147160e+01 -5.27612577e+01
 -9.79766044e-08]"
"tf.Tensor(172.17175, shape=(), dtype=float32)","tf.Tensor(9.6295185, shape=(), dtype=float32)",0.317,7788.587688669749,-8.960414824439848,"[ 2.05986363e+02 -1.04463400e+02 -3.37729676e+01 -5.28368202e+01
 -1.09943371e-07]"
"tf.Tensor(172.18138, shape=(), dtype=float32)","tf.Tensor(12.3819065, shape=(), dtype=float32)",0.318,10676.022645922907,-9.275755631721388,"[ 2.05954255e+02 -1.05532586e+02 -3.37304742e+01 -5.29071087e+01
 -1.21845016e-07]"
"tf.Tensor(172.19376, shape=(), dtype=float32)","tf.Tensor(15.497635, shape=(), dtype=float32)",0.319,14228.536663937071,-9.563004851216796,"[ 2.05924153e+02 -1.06603152e+02 -3.36872431e+01 -5.29721535e+01
 -1.33680717e-07]"
"tf.Tensor(172.20926, shape=(), dtype=float32)","tf.Tensor(18.967304, shape=(), dtype=float32)",0.32,18522.952973657768,-9.826765943311411,"[ 2.05896430e+02 -1.07674991e+02 -3.36432817e+01 -5.30319871e+01
 -1.45449661e-07]"
"tf.Tensor(172.22823, shape=(), dtype=float32)","tf.Tensor(22.781157, shape=(), dtype=float32)",0.321,23637.174768389003,-10.070575953734625,"[ 2.05871446e+02 -1.08747998e+02 -3.35985977e+01 -5.30866439e+01
 -1.57151047e-07]"
"tf.Tensor(172.251, shape=(), dtype=float32)","tf.Tensor(26.929089, shape=(), dtype=float32)",0.322,29649.858740281652,-10.297212640174443,"[ 2.05849553e+02 -1.09822069e+02 -3.35531983e+01 -5.31361602e+01
 -1.68784082e-07]"
"tf.Tensor(172.27794, shape=(), dtype=float32)","tf.Tensor(31.40067, shape=(), dtype=float32)",0.323,36640.096481668996,-10.508898452017924,"[ 2.05831093e+02 -1.10897100e+02 -3.35070913e+01 -5.31805743e+01
 -1.80347984e-07]"
"tf.Tensor(172.30934, shape=(), dtype=float32)","tf.Tensor(36.18514, shape=(), dtype=float32)",0.324,44687.10971390659,-10.707440365723407,"[ 2.05816397e+02 -1.11972987e+02 -3.34602842e+01 -5.32199263e+01
 -1.91841982e-07]"
"tf.Tensor(172.34552, shape=(), dtype=float32)","tf.Tensor(41.271423, shape=(), dtype=float32)",0.325,53869.96572140237,-10.894328379353649,"[ 2.05805785e+02 -1.13049629e+02 -3.34127846e+01 -5.32542580e+01
 -2.03265313e-07]"
"tf.Tensor(172.3868, shape=(), dtype=float32)","tf.Tensor(46.648155, shape=(), dtype=float32)",0.326,64267.3197625472,-11.070806534719136,"[ 2.05799567e+02 -1.14126924e+02 -3.33646001e+01 -5.32836129e+01
 -2.14617226e-07]"
"tf.Tensor(172.43344, shape=(), dtype=float32)","tf.Tensor(52.303673, shape=(), dtype=float32)",0.327,75957.19160487744,-11.237925192216377,"[ 2.05798040e+02 -1.15204772e+02 -3.33157385e+01 -5.33080361e+01
 -2.25896979e-07]"
"tf.Tensor(172.48575, shape=(), dtype=float32)","tf.Tensor(58.22604, shape=(), dtype=float32)",0.328,89016.78368153656,-11.396580211626596,"[ 2.05801492e+02 -1.16283073e+02 -3.32662073e+01 -5.33275743e+01
 -2.37103840e-07]"
"tf.Tensor(172.54398, shape=(), dtype=float32)","tf.Tensor(64.40305, shape=(), dtype=float32)",0.329,103522.34868956605,-11.547542797745958,"[ 2.05810197e+02 -1.17361728e+02 -3.32160144e+01 -5.33422757e+01
 -2.48237089e-07]"
"tf.Tensor(172.60838, shape=(), dtype=float32)","tf.Tensor(70.822266, shape=(), dtype=float32)",0.33,119549.11474274547,-11.691482567946846,"[ 2.05824417e+02 -1.18440640e+02 -3.31651675e+01 -5.33521899e+01
 -2.59296015e-07]"
"tf.Tensor(172.6792, shape=(), dtype=float32)","tf.Tensor(77.47098, shape=(), dtype=float32)",0.331,137171.2764496474,-11.828985617032767,"[ 2.05844402e+02 -1.19519712e+02 -3.31136743e+01 -5.33573679e+01
 -2.70279916e-07]"
"tf.Tensor(172.75667, shape=(), dtype=float32)","tf.Tensor(84.33628, shape=(), dtype=float32)",0.332,156462.06051106815,-11.960568834723286,"[ 2.05870389e+02 -1.20598849e+02 -3.30615428e+01 -5.33578619e+01
 -2.81188102e-07]"
"tf.Tensor(172.841, shape=(), dtype=float32)","tf.Tensor(91.405045, shape=(), dtype=float32)",0.333,177493.87461939701,-12.086691378115656,"[ 2.05902604e+02 -1.21677956e+02 -3.30087806e+01 -5.33537254e+01
 -2.92019894e-07]"
"tf.Tensor(172.9324, shape=(), dtype=float32)","tf.Tensor(98.66394, shape=(), dtype=float32)",0.334,200338.54858146928,-12.207763957362978,"[ 2.05941256e+02 -1.22756938e+02 -3.29553957e+01 -5.33450130e+01
 -3.02774621e-07]"
"tf.Tensor(173.03107, shape=(), dtype=float32)","tf.Tensor(106.09946, shape=(), dtype=float32)",0.335,225067.67669555012,-12.32415642127328,"[ 2.05986545e+02 -1.23835705e+02 -3.29013959e+01 -5.33317804e+01
 -3.13451624e-07]"
"tf.Tensor(173.13716, shape=(), dtype=float32)","tf.Tensor(113.69791, shape=(), dtype=float32)",0.336,251753.0704696359,-12.436204007009454,"[ 2.06038654e+02 -1.24914165e+02 -3.28467891e+01 -5.33140842e+01
 -3.24050254e-07]"
"tf.Tensor(173.25085, shape=(), dtype=float32)","tf.Tensor(121.44545, shape=(), dtype=float32)",0.337,280467.33078229276,-12.544212529362675,"[ 2.06097754e+02 -1.25992227e+02 -3.27915833e+01 -5.32919820e+01
 -3.34569871e-07]"
"tf.Tensor(173.3723, shape=(), dtype=float32)","tf.Tensor(129.32811, shape=(), dtype=float32)",0.338,311284.54855941166,-12.648462719988746,"[ 2.06164004e+02 -1.27069803e+02 -3.27357864e+01 -5.32655322e+01
 -3.45009848e-07]"
"tf.Tensor(173.50163, shape=(), dtype=float32)","tf.Tensor(137.33177, shape=(), dtype=float32)",0.339,344281.1429604484,-12.749213878615134,"[ 2.06237544e+02 -1.28146805e+02 -3.26794063e+01 -5.32347942e+01
 -3.55369565e-07]"
"tf.Tensor(173.63896, shape=(), dtype=float32)","tf.Tensor(145.4422, shape=(), dtype=float32)",0.34,379536.84594855306,-12.846706961878343,"[ 2.06318505e+02 -1.29223146e+02 -3.26224511e+01 -5.31998277e+01
 -3.65648417e-07]"
"tf.Tensor(173.78441, shape=(), dtype=float32)","tf.Tensor(153.64508, shape=(), dtype=float32)",0.341,417135.8419450964,-12.941167207792834,"[ 2.06407001e+02 -1.30298741e+02 -3.25649286e+01 -5.31606933e+01
 -3.75845804e-07]"
"tf.Tensor(173.93805, shape=(), dtype=float32)","tf.Tensor(161.926, shape=(), dtype=float32)",0.342,457168.0710629116,-13.032806372643755,"[ 2.06503133e+02 -1.31373506e+02 -3.25068470e+01 -5.31174521e+01
 -3.85961140e-07]"
"tf.Tensor(174.09998, shape=(), dtype=float32)","tf.Tensor(170.27048, shape=(), dtype=float32)",0.343,499730.70414771355,-13.121824640607144,"[ 2.06606986e+02 -1.32447358e+02 -3.24482142e+01 -5.30701657e+01
 -3.95993849e-07]"
"tf.Tensor(174.27025, shape=(), dtype=float32)","tf.Tensor(178.66399, shape=(), dtype=float32)",0.34400000000000003,544929.7975611723,-13.208412253534064,"[ 2.06718633e+02 -1.33520215e+02 -3.23890383e+01 -5.30188959e+01
 -4.05943365e-07]"
"tf.Tensor(174.44891, shape=(), dtype=float32)","tf.Tensor(187.09195, shape=(), dtype=float32)",0.34500000000000003,592882.1352947723,-13.292750898181925,"[ 2.06838130e+02 -1.34591997e+02 -3.23293273e+01 -5.29637051e+01
 -4.15809131e-07]"
"tf.Tensor(174.636, shape=(), dtype=float32)","tf.Tensor(195.53976, shape=(), dtype=float32)",0.34600000000000003,643717.265629282,-13.375014880159291,"[ 2.06965520e+02 -1.35662625e+02 -3.22690894e+01 -5.29046558e+01
 -4.25590603e-07]"
"tf.Tensor(174.83154, shape=(), dtype=float32)","tf.Tensor(203.99283, shape=(), dtype=float32)",0.34700000000000003,697579.7391280095,-13.455372107473952,"[ 2.07100831e+02 -1.36732021e+02 -3.22083326e+01 -5.28418106e+01
 -4.35287246e-07]"
"tf.Tensor(175.03554, shape=(), dtype=float32)","tf.Tensor(212.43652, shape=(), dtype=float32)",0.34800000000000003,754631.5543209851,-13.533984901594863,"[ 2.07244075e+02 -1.37800108e+02 -3.21470649e+01 -5.27752323e+01
 -4.44898535e-07]"
"tf.Tensor(175.24797, shape=(), dtype=float32)","tf.Tensor(220.85628, shape=(), dtype=float32)",0.34900000000000003,815054.8169381076,-13.611010650007902,"[ 2.07395253e+02 -1.38866810e+02 -3.20852946e+01 -5.27049837e+01
 -4.54423956e-07]"
"tf.Tensor(175.46883, shape=(), dtype=float32)","tf.Tensor(229.23755, shape=(), dtype=float32)",0.35000000000000003,879054.6180615848,-13.68660231132575,"[ 2.07554347e+02 -1.39932055e+02 -3.20230296e+01 -5.26311276e+01
 -4.63863006e-07]"
det_fi_10,log_det_10
0.0,inf
0.0,inf
0.0,inf
0.0,inf
0.0,inf
0.0,inf
0.0,inf
0.0,inf
7.48000076085971e-07,14.105862757252726
1.1429423452574476e-13,29.800000266976674
