x0,x1,time,det_fi,log_det,sensitivity_y
"tf.Tensor(39.715399065286434, shape=(), dtype=float64)","tf.Tensor(46.377848368707966, shape=(), dtype=float64)",0.28700000000000003,"tf.Tensor(2.174983982712789e+31, shape=(), dtype=float64)","tf.Tensor(-72.15715918305897, shape=(), dtype=float64)","tf.Tensor([[-4.61068520e+07 -1.63606799e+06  1.89854958e+09 -1.65636407e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.76177691365514, shape=(), dtype=float64)","tf.Tensor(49.180260882797405, shape=(), dtype=float64)",0.28800000000000003,"tf.Tensor(2.395809741426043e+31, shape=(), dtype=float64)","tf.Tensor(-72.25385915316534, shape=(), dtype=float64)","tf.Tensor([[-4.73988397e+07 -1.68191156e+06  1.95174988e+09 -1.70277726e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.81095717453794, shape=(), dtype=float64)","tf.Tensor(52.02163477864406, shape=(), dtype=float64)",0.289,"tf.Tensor(2.647521118104978e+31, shape=(), dtype=float64)","tf.Tensor(-72.35376165789836, shape=(), dtype=float64)","tf.Tensor([[-4.86804525e+07 -1.72738700e+06  2.00452297e+09 -1.74881773e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.86297880931659, shape=(), dtype=float64)","tf.Tensor(54.89721818094194, shape=(), dtype=float64)",0.29,"tf.Tensor(2.8851601793920023e+31, shape=(), dtype=float64)","tf.Tensor(-72.43971830268725, shape=(), dtype=float64)","tf.Tensor([[-4.99516172e+07 -1.77249170e+06  2.05686584e+09 -1.79448286e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.91787602749753, shape=(), dtype=float64)","tf.Tensor(57.80222631693337, shape=(), dtype=float64)",0.291,"tf.Tensor(3.154630023586526e+31, shape=(), dtype=float64)","tf.Tensor(-72.52900910524025, shape=(), dtype=float64)","tf.Tensor([[-5.12122620e+07 -1.81722313e+06  2.10877552e+09 -1.83977008e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(39.97567825381446, shape=(), dtype=float64)","tf.Tensor(60.73184641770125, shape=(), dtype=float64)",0.292,"tf.Tensor(3.431968117372729e+31, shape=(), dtype=float64)","tf.Tensor(-72.61327177458817, shape=(), dtype=float64)","tf.Tensor([[-5.24623163e+07 -1.86157877e+06  2.16024912e+09 -1.88467684e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(40.03641010023216, shape=(), dtype=float64)","tf.Tensor(63.68124264617132, shape=(), dtype=float64)",0.293,"tf.Tensor(3.73447606074587e+31, shape=(), dtype=float64)","tf.Tensor(-72.69774541331286, shape=(), dtype=float64)","tf.Tensor([[-5.37017109e+07 -1.90555617e+06  2.21128379e+09 -1.92920067e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(40.10009134287833, shape=(), dtype=float64)","tf.Tensor(66.64556104694854, shape=(), dtype=float64)",0.294,"tf.Tensor(4.059222490062683e+31, shape=(), dtype=float64)","tf.Tensor(-72.78112933317898, shape=(), dtype=float64)","tf.Tensor([[-5.49303781e+07 -1.94915293e+06  2.26187674e+09 -1.97333912e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(40.166736903925276, shape=(), dtype=float64)","tf.Tensor(69.61993451309029, shape=(), dtype=float64)",0.295,"tf.Tensor(4.39073736904689e+31, shape=(), dtype=float64)","tf.Tensor(-72.85963506141218, shape=(), dtype=float64)","tf.Tensor([[-5.61482513e+07 -1.99236669e+06  2.31202521e+09 -2.01708981e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(40.23635683843837, shape=(), dtype=float64)","tf.Tensor(72.59948776490229, shape=(), dtype=float64)",0.296,"tf.Tensor(4.706749218445391e+31, shape=(), dtype=float64)","tf.Tensor(-72.92913536538835, shape=(), dtype=float64)","tf.Tensor([[-5.73552652e+07 -2.03519512e+06  2.36172653e+09 -2.06045039e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(40.30895632620327, shape=(), dtype=float64)","tf.Tensor(75.57934233583197, shape=(), dtype=float64)",0.297,"tf.Tensor(5.073000137492667e+31, shape=(), dtype=float64)","tf.Tensor(-73.0040702685028, shape=(), dtype=float64)","tf.Tensor([[-5.85513559e+07 -2.07763597e+06  2.41097807e+09 -2.10341856e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(40.3845356685391, shape=(), dtype=float64)","tf.Tensor(78.55462156052644, shape=(), dtype=float64)",0.298,"tf.Tensor(5.536697825408927e+31, shape=(), dtype=float64)","tf.Tensor(-73.09153614546449, shape=(), dtype=float64)","tf.Tensor([[-5.97364609e+07 -2.11968700e+06  2.45977725e+09 -2.14599209e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(40.46309029009963, shape=(), dtype=float64)","tf.Tensor(81.52045556012091, shape=(), dtype=float64)",0.299,"tf.Tensor(5.997043278682884e+31, shape=(), dtype=float64)","tf.Tensor(-73.17140444369792, shape=(), dtype=float64)","tf.Tensor([[-6.09105189e+07 -2.16134606e+06  2.50812155e+09 -2.18816876e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(40.54461074565975, shape=(), dtype=float64)","tf.Tensor(84.47198621982571, shape=(), dtype=float64)",0.3,"tf.Tensor(6.484478336398877e+31, shape=(), dtype=float64)","tf.Tensor(-73.2495492557752, shape=(), dtype=float64)","tf.Tensor([[-6.20734699e+07 -2.20261101e+06  2.55600849e+09 -2.22994642e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(40.62908273187958, shape=(), dtype=float64)","tf.Tensor(87.40437215388833, shape=(), dtype=float64)",0.301,"tf.Tensor(6.8732150183070205e+31, shape=(), dtype=float64)","tf.Tensor(-73.30776985895659, shape=(), dtype=float64)","tf.Tensor([[-6.32252554e+07 -2.24347976e+06  2.60343567e+09 -2.27132297e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(40.71648710403347, shape=(), dtype=float64)","tf.Tensor(90.31279365301906, shape=(), dtype=float64)",0.302,"tf.Tensor(7.431192733158343e+31, shape=(), dtype=float64)","tf.Tensor(-73.38582425802345, shape=(), dtype=float64)","tf.Tensor([[-6.43658180e+07 -2.28395030e+06  2.65040072e+09 -2.31229635e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(40.80679989768649, shape=(), dtype=float64)","tf.Tensor(93.1924576093865, shape=(), dtype=float64)",0.303,"tf.Tensor(7.871379664339642e+31, shape=(), dtype=float64)","tf.Tensor(-73.44337123665788, shape=(), dtype=float64)","tf.Tensor([[-6.54951017e+07 -2.32402063e+06  2.69690134e+09 -2.35286455e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(40.89999235529587, shape=(), dtype=float64)","tf.Tensor(96.03860241431157, shape=(), dtype=float64)",0.304,"tf.Tensor(8.43976726561783e+31, shape=(), dtype=float64)","tf.Tensor(-73.51309261587932, shape=(), dtype=float64)","tf.Tensor([[-6.66130519e+07 -2.36368880e+06  2.74293528e+09 -2.39302561e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(40.99603095771018, shape=(), dtype=float64)","tf.Tensor(98.84650282381546, shape=(), dtype=float64)",0.305,"tf.Tensor(8.975472518702675e+31, shape=(), dtype=float64)","tf.Tensor(-73.5746334641273, shape=(), dtype=float64)","tf.Tensor([[-6.77196152e+07 -2.40295294e+06  2.78850034e+09 -2.43277760e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(41.094877460534, shape=(), dtype=float64)","tf.Tensor(101.61147478720908, shape=(), dtype=float64)",0.306,"tf.Tensor(9.502474131101866e+31, shape=(), dtype=float64)","tf.Tensor(-73.63169008236747, shape=(), dtype=float64)","tf.Tensor([[-6.88147396e+07 -2.44181119e+06  2.83359438e+09 -2.47211866e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(41.19648893532121, shape=(), dtype=float64)","tf.Tensor(104.32888023394814, shape=(), dtype=float64)",0.307,"tf.Tensor(1.0404945902917798e+32, shape=(), dtype=float64)","tf.Tensor(-73.72241914350457, shape=(), dtype=float64)","tf.Tensor([[-6.98983744e+07 -2.48026175e+06  2.87821531e+09 -2.51104696e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(41.30081781555516, shape=(), dtype=float64)","tf.Tensor(106.9941318140193, shape=(), dtype=float64)",0.308,"tf.Tensor(1.1094250382438283e+32, shape=(), dtype=float64)","tf.Tensor(-73.78656487336976, shape=(), dtype=float64)","tf.Tensor([[-7.09704702e+07 -2.51830287e+06  2.92236110e+09 -2.54956074e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(41.40781194736918, shape=(), dtype=float64)","tf.Tensor(109.60269758716869, shape=(), dtype=float64)",0.309,"tf.Tensor(1.1985052416153099e+32, shape=(), dtype=float64)","tf.Tensor(-73.86379812417181, shape=(), dtype=float64)","tf.Tensor([[-7.20309788e+07 -2.55593284e+06  2.96602976e+09 -2.58765826e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(41.517414644956354, shape=(), dtype=float64)","tf.Tensor(112.1501056563352, shape=(), dtype=float64)",0.31,"tf.Tensor(1.2706361149447453e+32, shape=(), dtype=float64)","tf.Tensor(-73.92224062879174, shape=(), dtype=float64)","tf.Tensor([[-7.30798535e+07 -2.59315001e+06  3.00921937e+09 -2.62533785e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(41.62956475061269, shape=(), dtype=float64)","tf.Tensor(114.63194874070545, shape=(), dtype=float64)",0.311,"tf.Tensor(1.3601226113988705e+32, shape=(), dtype=float64)","tf.Tensor(-73.99029782693401, shape=(), dtype=float64)","tf.Tensor([[-7.41170489e+07 -2.62995276e+06  3.05192806e+09 -2.66259786e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(41.744196699353395, shape=(), dtype=float64)","tf.Tensor(117.0438886838679, shape=(), dtype=float64)",0.312,"tf.Tensor(1.4425269117349035e+32, shape=(), dtype=float64)","tf.Tensor(-74.04911935135091, shape=(), dtype=float64)","tf.Tensor([[-7.51425207e+07 -2.66633951e+06  3.09415401e+09 -2.69943672e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(41.86124058803726, shape=(), dtype=float64)","tf.Tensor(119.38166089260696, shape=(), dtype=float64)",0.313,"tf.Tensor(1.5028002644131293e+32, shape=(), dtype=float64)","tf.Tensor(-74.09005318647411, shape=(), dtype=float64)","tf.Tensor([[-7.61562261e+07 -2.70230876e+06  3.13589545e+09 -2.73585289e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(41.98062224892987, shape=(), dtype=float64)","tf.Tensor(121.6410787019472, shape=(), dtype=float64)",0.314,"tf.Tensor(1.645961115588162e+32, shape=(), dtype=float64)","tf.Tensor(-74.18104745420581, shape=(), dtype=float64)","tf.Tensor([[-7.71581235e+07 -2.73785903e+06  3.17715068e+09 -2.77184486e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(42.10226332763182, shape=(), dtype=float64)","tf.Tensor(123.81803766213031, shape=(), dtype=float64)",0.315,"tf.Tensor(1.75205335054392e+32, shape=(), dtype=float64)","tf.Tensor(-74.24351141908373, shape=(), dtype=float64)","tf.Tensor([[-7.81481727e+07 -2.77298889e+06  3.21791803e+09 -2.80741120e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(42.22608136529395, shape=(), dtype=float64)","tf.Tensor(125.90851974328494, shape=(), dtype=float64)",0.316,"tf.Tensor(1.859367146822203e+32, shape=(), dtype=float64)","tf.Tensor(-74.3029591619946, shape=(), dtype=float64)","tf.Tensor([[-7.91263347e+07 -2.80769695e+06  3.25819590e+09 -2.84255050e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(42.351989885037234, shape=(), dtype=float64)","tf.Tensor(127.90859745363053, shape=(), dtype=float64)",0.317,"tf.Tensor(1.972122426241504e+32, shape=(), dtype=float64)","tf.Tensor(-74.36183331233545, shape=(), dtype=float64)","tf.Tensor([[-8.00925719e+07 -2.84198188e+06  3.29798273e+09 -2.87726142e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(42.47989848249087, shape=(), dtype=float64)","tf.Tensor(129.8144378671422, shape=(), dtype=float64)",0.318,"tf.Tensor(2.1138374802848224e+32, shape=(), dtype=float64)","tf.Tensor(-74.43122798248051, shape=(), dtype=float64)","tf.Tensor([[-8.10468479e+07 -2.87584240e+06  3.33727705e+09 -2.91154264e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(42.60971292035801, shape=(), dtype=float64)","tf.Tensor(131.62230655669288, shape=(), dtype=float64)",0.319,"tf.Tensor(2.2994400435833628e+32, shape=(), dtype=float64)","tf.Tensor(-74.51538860979196, shape=(), dtype=float64)","tf.Tensor([[-8.19891276e+07 -2.90927725e+06  3.37607739e+09 -2.94539291e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(42.7413352269147, shape=(), dtype=float64)","tf.Tensor(133.3285714287826, shape=(), dtype=float64)",0.32,"tf.Tensor(2.4322345102552097e+32, shape=(), dtype=float64)","tf.Tensor(-74.57153336217876, shape=(), dtype=float64)","tf.Tensor([[-8.29193773e+07 -2.94228523e+06  3.41438237e+09 -2.97881101e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(42.874663798343484, shape=(), dtype=float64)","tf.Tensor(134.92970645606192, shape=(), dtype=float64)",0.321,"tf.Tensor(2.5300021956917735e+32, shape=(), dtype=float64)","tf.Tensor(-74.61094314641088, shape=(), dtype=float64)","tf.Tensor([[-8.38375644e+07 -2.97486520e+06  3.45219064e+09 -3.01179578e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(43.00959350479955, shape=(), dtype=float64)","tf.Tensor(136.42229530395753, shape=(), dtype=float64)",0.322,"tf.Tensor(2.6979613993434254e+32, shape=(), dtype=float64)","tf.Tensor(-74.67521942635533, shape=(), dtype=float64)","tf.Tensor([[-8.47436578e+07 -3.00701605e+06  3.48950094e+09 -3.04434609e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(43.146015800103505, shape=(), dtype=float64)","tf.Tensor(137.80303484781277, shape=(), dtype=float64)",0.323,"tf.Tensor(2.9565181696385743e+32, shape=(), dtype=float64)","tf.Tensor(-74.76673525772756, shape=(), dtype=float64)","tf.Tensor([[-8.56376275e+07 -3.03873671e+06  3.52631201e+09 -3.07646087e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(43.28381883495132, shape=(), dtype=float64)","tf.Tensor(139.0687385770642, shape=(), dtype=float64)",0.324,"tf.Tensor(3.1473299032023412e+32, shape=(), dtype=float64)","tf.Tensor(-74.82927741941175, shape=(), dtype=float64)","tf.Tensor([[-8.65194449e+07 -3.07002617e+06  3.56262269e+09 -3.10813909e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(43.422887573528385, shape=(), dtype=float64)","tf.Tensor(140.2163398830865, shape=(), dtype=float64)",0.325,"tf.Tensor(3.306368969504122e+32, shape=(), dtype=float64)","tf.Tensor(-74.87857357500141, shape=(), dtype=float64)","tf.Tensor([[-8.73890826e+07 -3.10088345e+06  3.59843184e+09 -3.13937977e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(43.563103913411474, shape=(), dtype=float64)","tf.Tensor(141.2428952274533, shape=(), dtype=float64)",0.326,"tf.Tensor(3.399946789542079e+32, shape=(), dtype=float64)","tf.Tensor(-74.90648275717443, shape=(), dtype=float64)","tf.Tensor([[-8.82465144e+07 -3.13130764e+06  3.63373839e+09 -3.17018197e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(43.70434680863893, shape=(), dtype=float64)","tf.Tensor(142.14558718747983, shape=(), dtype=float64)",0.327,"tf.Tensor(3.618247027487365e+32, shape=(), dtype=float64)","tf.Tensor(-74.96871263781146, shape=(), dtype=float64)","tf.Tensor([[-8.90917156e+07 -3.16129784e+06  3.66854132e+09 -3.20054479e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(43.84649239582641, shape=(), dtype=float64)","tf.Tensor(142.92172737603428, shape=(), dtype=float64)",0.328,"tf.Tensor(3.907798189606349e+32, shape=(), dtype=float64)","tf.Tensor(-75.04569706833068, shape=(), dtype=float64)","tf.Tensor([[-8.99246626e+07 -3.19085323e+06  3.70283966e+09 -3.23046739e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(43.989414123202444, shape=(), dtype=float64)","tf.Tensor(143.56875923272875, shape=(), dtype=float64)",0.329,"tf.Tensor(4.137216050541111e+32, shape=(), dtype=float64)","tf.Tensor(-75.1027460858896, shape=(), dtype=float64)","tf.Tensor([[-9.07453330e+07 -3.21997301e+06  3.73663248e+09 -3.25994897e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(44.13298288243517, shape=(), dtype=float64)","tf.Tensor(144.08426068372862, shape=(), dtype=float64)",0.33,"tf.Tensor(4.341847566410427e+32, shape=(), dtype=float64)","tf.Tensor(-75.15102293988063, shape=(), dtype=float64)","tf.Tensor([[-9.15537058e+07 -3.24865644e+06  3.76991893e+09 -3.28898878e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(44.2770671431189, shape=(), dtype=float64)","tf.Tensor(144.46594666754794, shape=(), dtype=float64)",0.331,"tf.Tensor(4.6989745738541936e+32, shape=(), dtype=float64)","tf.Tensor(-75.23006728494597, shape=(), dtype=float64)","tf.Tensor([[-9.23497613e+07 -3.27690280e+06  3.80269818e+09 -3.31758609e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(44.42153308978644, shape=(), dtype=float64)","tf.Tensor(144.71167152433168, shape=(), dtype=float64)",0.332,"tf.Tensor(5.133423192839619e+32, shape=(), dtype=float64)","tf.Tensor(-75.31849570150635, shape=(), dtype=float64)","tf.Tensor([[-9.31334808e+07 -3.30471145e+06  3.83496947e+09 -3.34574025e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(44.56624476131078, shape=(), dtype=float64)","tf.Tensor(144.81943124626, shape=(), dtype=float64)",0.333,"tf.Tensor(5.309484422280265e+32, shape=(), dtype=float64)","tf.Tensor(-75.35221771073346, shape=(), dtype=float64)","tf.Tensor([[-9.39048471e+07 -3.33208177e+06  3.86673209e+09 -3.37345063e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(44.71106419255704, shape=(), dtype=float64)","tf.Tensor(144.78736558684727, shape=(), dtype=float64)",0.334,"tf.Tensor(5.900124498223068e+32, shape=(), dtype=float64)","tf.Tensor(-75.45769642789224, shape=(), dtype=float64)","tf.Tensor([[-9.46638441e+07 -3.35901319e+06  3.89798538e+09 -3.40071666e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(44.85585155814389, shape=(), dtype=float64)","tf.Tensor(144.6137600270478, shape=(), dtype=float64)",0.335,"tf.Tensor(6.171725587400263e+32, shape=(), dtype=float64)","tf.Tensor(-75.50270144843412, shape=(), dtype=float64)","tf.Tensor([[-9.54104570e+07 -3.38550518e+06  3.92872873e+09 -3.42753780e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(45.00046531817094, shape=(), dtype=float64)","tf.Tensor(144.29704759622163, shape=(), dtype=float64)",0.336,"tf.Tensor(6.68590413205657e+32, shape=(), dtype=float64)","tf.Tensor(-75.58272442509502, shape=(), dtype=float64)","tf.Tensor([[-9.61446722e+07 -3.41155726e+06  3.95896158e+09 -3.45391356e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(45.14476236576716, shape=(), dtype=float64)","tf.Tensor(143.83581054615752, shape=(), dtype=float64)",0.337,"tf.Tensor(7.293689937495817e+32, shape=(), dtype=float64)","tf.Tensor(-75.66973255803765, shape=(), dtype=float64)","tf.Tensor([[-9.68664773e+07 -3.43716900e+06  3.98868342e+09 -3.47984351e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(45.288598176313315, shape=(), dtype=float64)","tf.Tensor(143.22878187649474, shape=(), dtype=float64)",0.338,"tf.Tensor(7.617276061713159e+32, shape=(), dtype=float64)","tf.Tensor(-75.71314180938347, shape=(), dtype=float64)","tf.Tensor([[-9.75758612e+07 -3.46234000e+06  4.01789378e+09 -3.50532724e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(45.43182695818981, shape=(), dtype=float64)","tf.Tensor(142.47484671003286, shape=(), dtype=float64)",0.339,"tf.Tensor(8.245755477489275e+32, shape=(), dtype=float64)","tf.Tensor(-75.79242155618485, shape=(), dtype=float64)","tf.Tensor([[-9.82728140e+07 -3.48706990e+06  4.04659228e+09 -3.53036439e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(45.57430180489984, shape=(), dtype=float64)","tf.Tensor(141.57304351656657, shape=(), dtype=float64)",0.34,"tf.Tensor(8.840701543610057e+32, shape=(), dtype=float64)","tf.Tensor(-75.86208920944705, shape=(), dtype=float64)","tf.Tensor([[-9.89573270e+07 -3.51135840e+06  4.07477853e+09 -3.55495466e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(45.715874848416405, shape=(), dtype=float64)","tf.Tensor(140.52256518403195, shape=(), dtype=float64)",0.341,"tf.Tensor(9.24884853297442e+32, shape=(), dtype=float64)","tf.Tensor(-75.90722203666347, shape=(), dtype=float64)","tf.Tensor([[-9.96293927e+07 -3.53520523e+06  4.10245224e+09 -3.57909777e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(45.85639741360044, shape=(), dtype=float64)","tf.Tensor(139.32275993590247, shape=(), dtype=float64)",0.342,"tf.Tensor(1.0050514094428745e+33, shape=(), dtype=float64)","tf.Tensor(-75.99034676268074, shape=(), dtype=float64)","tf.Tensor([[-1.00289005e+08 -3.55861017e+06  4.12961315e+09 -3.60279350e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(45.99572017353634, shape=(), dtype=float64)","tf.Tensor(137.97313209392348, shape=(), dtype=float64)",0.343,"tf.Tensor(1.0809260344441438e+33, shape=(), dtype=float64)","tf.Tensor(-76.06312618184869, shape=(), dtype=float64)","tf.Tensor([[-1.00936158e+08 -3.58157303e+06  4.15626104e+09 -3.62604166e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(46.13369330563027, shape=(), dtype=float64)","tf.Tensor(136.47334268542798, shape=(), dtype=float64)",0.34400000000000003,"tf.Tensor(1.1467643762394935e+33, shape=(), dtype=float64)","tf.Tensor(-76.12225245972715, shape=(), dtype=float64)","tf.Tensor([[-1.01570849e+08 -3.60409369e+06  4.18239577e+09 -3.64884212e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(46.270166648315694, shape=(), dtype=float64)","tf.Tensor(134.82320989462912, shape=(), dtype=float64)",0.34500000000000003,"tf.Tensor(1.2114491837850824e+33, shape=(), dtype=float64)","tf.Tensor(-76.17712538432419, shape=(), dtype=float64)","tf.Tensor([[-1.02193075e+08 -3.62617205e+06  4.20801721e+09 -3.67119477e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(46.40498985821032, shape=(), dtype=float64)","tf.Tensor(133.02270935743962, shape=(), dtype=float64)",0.34600000000000003,"tf.Tensor(1.2727324018991256e+33, shape=(), dtype=float64)","tf.Tensor(-76.22647415567587, shape=(), dtype=float64)","tf.Tensor([[-1.02802833e+08 -3.64780804e+06  4.23312530e+09 -3.69309958e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(46.53801256756776, shape=(), dtype=float64)","tf.Tensor(131.0719742995225, shape=(), dtype=float64)",0.34700000000000003,"tf.Tensor(1.3347237716825878e+33, shape=(), dtype=float64)","tf.Tensor(-76.27403242664904, shape=(), dtype=float64)","tf.Tensor([[-1.03400125e+08 -3.66900167e+06  4.25772004e+09 -3.71455651e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(46.669084541867285, shape=(), dtype=float64)","tf.Tensor(128.97129551743228, shape=(), dtype=float64)",0.34800000000000003,"tf.Tensor(1.4634708929607805e+33, shape=(), dtype=float64)","tf.Tensor(-76.36611900710557, shape=(), dtype=float64)","tf.Tensor([[-1.03984951e+08 -3.68975295e+06  4.28180145e+09 -3.73556561e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(46.798055837384716, shape=(), dtype=float64)","tf.Tensor(126.7211212028615, shape=(), dtype=float64)",0.34900000000000003,"tf.Tensor(1.5085454691433412e+33, shape=(), dtype=float64)","tf.Tensor(-76.39645398992403, shape=(), dtype=float64)","tf.Tensor([[-1.04557312e+08 -3.71006197e+06  4.30536962e+09 -3.75612694e+06]], shape=(1, 4), dtype=float64)"
"tf.Tensor(46.92477695858758, shape=(), dtype=float64)","tf.Tensor(124.32205661016131, shape=(), dtype=float64)",0.35000000000000003,"tf.Tensor(1.5929909403437278e+33, shape=(), dtype=float64)","tf.Tensor(-76.45092141254872, shape=(), dtype=float64)","tf.Tensor([[-1.05117212e+08 -3.72992883e+06  4.32842468e+09 -3.77624062e+06]], shape=(1, 4), dtype=float64)"
det_fi_10,log_det_10
"tf.Tensor(4.591636082277678e-09, shape=(), dtype=float64)","tf.Tensor(19.199029431444693, shape=(), dtype=float64)"
"tf.Tensor(1590854.9633570185, shape=(), dtype=float64)","tf.Tensor(-14.279782142483844, shape=(), dtype=float64)"
"tf.Tensor(34384600430.38457, shape=(), dtype=float64)","tf.Tensor(-24.260874639187833, shape=(), dtype=float64)"
"tf.Tensor(3266757628958.1646, shape=(), dtype=float64)","tf.Tensor(-28.81481905814872, shape=(), dtype=float64)"
"tf.Tensor(9380577647187150.0, shape=(), dtype=float64)","tf.Tensor(-36.777417738888445, shape=(), dtype=float64)"
"tf.Tensor(-1.3831359531025512e+26, shape=(), dtype=float64)","tf.Tensor(nan, shape=(), dtype=float64)"
"tf.Tensor(4.8149383147559256e+26, shape=(), dtype=float64)","tf.Tensor(-61.438935651955255, shape=(), dtype=float64)"
