x0,x1,time,det_fi,log_det,sensitivity_y
"tf.Tensor(1.4923171, shape=(), dtype=float32)","tf.Tensor(112.335236, shape=(), dtype=float32)",0.075,5.067223522866804e-16,35.21856844893084,[ 3.10678511 -0.01059076 -1.32918686 -0.06993353 -0.27099438]
"tf.Tensor(1.6046523, shape=(), dtype=float32)","tf.Tensor(117.43867, shape=(), dtype=float32)",0.076,1.3133169871589381e-15,34.26622040667209,[ 3.29893778 -0.01200155 -1.40226951 -0.07705076 -0.27737019]
"tf.Tensor(1.722091, shape=(), dtype=float32)","tf.Tensor(122.61028, shape=(), dtype=float32)",0.077,3.316019982260816e-15,33.34001113164228,[ 3.49791172 -0.01355579 -1.47712831 -0.08467675 -0.28369071]
"tf.Tensor(1.8447013, shape=(), dtype=float32)","tf.Tensor(127.84591, shape=(), dtype=float32)",0.078,8.168468044197068e-15,32.43849501351115,[ 3.70375957 -0.01526373 -1.55374809 -0.09283262 -0.2899556 ]
"tf.Tensor(1.9725472, shape=(), dtype=float32)","tf.Tensor(133.14128, shape=(), dtype=float32)",0.079,1.965696838153377e-14,31.560344494445562,[ 3.91652973 -0.01713605 -1.63211356 -0.10153962 -0.29616452]
"tf.Tensor(2.1056886, shape=(), dtype=float32)","tf.Tensor(138.49207, shape=(), dtype=float32)",0.08,4.626741230284975e-14,30.704338519580123,[ 4.13626622 -0.01918384 -1.71220938 -0.11081914 -0.30231714]
"tf.Tensor(2.2441807, shape=(), dtype=float32)","tf.Tensor(143.89383, shape=(), dtype=float32)",0.081,1.0663631631337244e-13,29.869352262834795,[ 4.36300865 -0.02141865 -1.79402007 -0.1206927  -0.30841315]
"tf.Tensor(2.3880744, shape=(), dtype=float32)","tf.Tensor(149.3421, shape=(), dtype=float32)",0.082,2.4091137218361936e-13,29.054347279332184,[ 4.59679214 -0.02385245 -1.87753009 -0.13118188 -0.31445223]
"tf.Tensor(2.5374165, shape=(), dtype=float32)","tf.Tensor(154.83232, shape=(), dtype=float32)",0.083,5.340091534994629e-13,28.25836341471264,[ 4.83764722 -0.02649763 -1.96272379 -0.14230831 -0.32043407]
"tf.Tensor(2.6922488, shape=(), dtype=float32)","tf.Tensor(160.35986, shape=(), dtype=float32)",0.084,1.162426914552368e-12,27.48051112862779,[ 5.08559978 -0.02936704 -2.04958547 -0.15409369 -0.32635837]
"tf.Tensor(2.8526087, shape=(), dtype=float32)","tf.Tensor(165.92006, shape=(), dtype=float32)",0.085,2.486949898405234e-12,26.719964096704157,[ 5.34067105 -0.03247395 -2.13809929 -0.16655971 -0.33222483]
"tf.Tensor(3.0185287, shape=(), dtype=float32)","tf.Tensor(171.50818, shape=(), dtype=float32)",0.08600000000000001,5.233433518091242e-12,25.975953548841318,[ 5.60287746 -0.03583209 -2.22824938 -0.17972805 -0.33803318]
"tf.Tensor(3.1900368, shape=(), dtype=float32)","tf.Tensor(177.11943, shape=(), dtype=float32)",0.08700000000000001,1.0840160930063389e-11,25.24776327408044,[ 5.87223067 -0.03945559 -2.32001975 -0.19362036 -0.34378312]
"tf.Tensor(3.3671563, shape=(), dtype=float32)","tf.Tensor(182.749, shape=(), dtype=float32)",0.088,2.211589641430276e-11,24.534724471208506,[ 6.14873748 -0.04335906 -2.41339436 -0.20825824 -0.34947438]
"tf.Tensor(3.5499053, shape=(), dtype=float32)","tf.Tensor(188.39201, shape=(), dtype=float32)",0.089,4.446976231930774e-11,23.836211656162575,[ 6.43239976 -0.0475575  -2.50835706 -0.22366318 -0.3551067 ]
